"MMSI","IMO","IR","Ship Name","Call Sign",
"538004972","9048122","N/A","STELLAR TOPAZ","V7AD6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:57:04Z","-35.08688","22.08264","86","11.7","Sat-AIS",
"2018-08-13 19:56:45Z","-35.08697","22.08139","86.3","11.7","Sat-AIS",
"2018-08-13 19:56:24Z","-35.08706","22.07999","85.5","11.7","Sat-AIS",
"2018-08-13 19:56:16Z","-35.08709","22.07939","84.1","11.8","Sat-AIS",
"2018-08-13 19:56:05Z","-35.08714","22.07866","85.4","11.8","Sat-AIS",
"2018-08-13 19:55:46Z","-35.08723","22.0774","85","11.7","Sat-AIS",
"2018-08-13 19:55:34Z","-35.08727","22.07673","84.4","11.7","Sat-AIS",
"2018-08-13 19:55:24Z","-35.08732","22.07601","84.5","11.8","Sat-AIS",
"2018-08-13 19:55:05Z","-35.08741","22.07468","83.6","11.8","Sat-AIS",
"2018-08-13 19:54:04Z","-35.08773","22.07071","86.1","11.7","Sat-AIS",
"2018-08-13 19:53:54Z","-35.08776","22.07011","84.4","11.7","Sat-AIS",
"2018-08-13 19:52:54Z","-35.08803","22.06613","86.2","11.8","Sat-AIS",
"2018-08-13 19:52:24Z","-35.08815","22.06408","85.1","11.7","Sat-AIS",
"2018-08-13 19:50:35Z","-35.08861","22.05686","82.4","11.7","Sat-AIS",
"2018-08-13 19:47:46Z","-35.08914","22.04564","89.1","11.8","Sat-AIS",
"2018-08-13 19:46:46Z","-35.08927","22.04165","87.5","11.8","Sat-AIS",
"2018-08-13 19:43:06Z","-35.09019","22.02691","84.3","11.8","Sat-AIS",
"2018-08-13 19:40:25Z","-35.09106","22.01629","83.3","11.8","Sat-AIS",
"2018-08-13 19:40:05Z","-35.09119","22.01497","83.7","11.8","Sat-AIS",
"2018-08-13 19:38:44Z","-35.09166","22.0096","84.8","11.8","Sat-AIS",
"2018-08-13 19:38:44Z","-35.09166","22.0096","84.8","11.8","Sat-AIS",
"2018-08-13 19:38:35Z","-35.0917","22.00901","83.3","11.8","Sat-AIS",
"2018-08-13 19:38:34Z","-35.0917","22.00901","83.3","11.8","Sat-AIS",
"2018-08-13 19:38:25Z","-35.09176","22.00834","84.4","11.8","Sat-AIS",
"2018-08-13 19:38:24Z","-35.09176","22.00834","84.4","11.8","Sat-AIS",
"2018-08-13 19:38:24Z","-35.09176","22.00834","84.4","11.8","Sat-AIS",
"2018-08-13 19:38:14Z","-35.09182","22.00768","83.9","11.7","Sat-AIS",
"2018-08-13 19:38:04Z","-35.09188","22.00695","84.7","11.8","Sat-AIS",
"2018-08-13 19:38:04Z","-35.09188","22.00695","84.7","11.8","Sat-AIS",
"2018-08-13 19:38:04Z","-35.09188","22.00695","84.7","11.8","Sat-AIS",
"2018-08-13 19:38:04Z","-35.09188","22.00695","84.7","11.8","Sat-AIS",
"2018-08-13 19:38:04Z","-35.09188","22.00695","84.7","11.8","Sat-AIS",
"2018-08-13 19:38:04Z","-35.09188","22.00695","84.7","11.8","Sat-AIS",
"2018-08-13 19:37:54Z","-35.09193","22.00628","85.2","11.7","Sat-AIS",
"2018-08-13 19:37:54Z","-35.09193","22.00628","85.2","11.7","Sat-AIS",
"2018-08-13 19:37:54Z","-35.09193","22.00628","85.2","11.7","Sat-AIS",
"2018-08-13 19:37:44Z","-35.09198","22.00562","84.3","11.8","Sat-AIS",
"2018-08-13 19:37:44Z","-35.09198","22.00562","84.3","11.8","Sat-AIS",
"2018-08-13 19:37:44Z","-35.09198","22.00562","84.3","11.8","Sat-AIS",
"2018-08-13 19:37:44Z","-35.09198","22.00562","84.3","11.8","Sat-AIS",
"2018-08-13 19:37:36Z","-35.09203","22.00502","84.2","11.7","Sat-AIS",
"2018-08-13 19:37:35Z","-35.09203","22.00502","84.2","11.7","Sat-AIS",
"2018-08-13 19:37:35Z","-35.09203","22.00502","84.2","11.7","Sat-AIS",
"2018-08-13 19:37:35Z","-35.09203","22.00502","84.2","11.7","Sat-AIS",
"2018-08-13 19:37:34Z","-35.09203","22.00502","84.2","11.7","Sat-AIS",
"2018-08-13 19:37:34Z","-35.09203","22.00502","84.2","11.7","Sat-AIS",
"2018-08-13 19:36:53Z","-35.09223","22.0023","86.2","11.8","Sat-AIS",
"2018-08-13 19:36:53Z","-35.09223","22.0023","86.2","11.8","Sat-AIS",
"2018-08-13 19:36:43Z","-35.09228","22.00164","86.3","11.7","Sat-AIS",
"2018-08-13 19:36:25Z","-35.09236","22.00037","86","11.8","Sat-AIS",
"2018-08-13 19:35:54Z","-35.09248","21.99831","85.3","11.7","Sat-AIS",
"2018-08-13 19:35:54Z","-35.09248","21.99831","85.3","11.7","Sat-AIS",
"2018-08-13 19:35:44Z","-35.09252","21.99765","85.3","11.8","Sat-AIS",
"2018-08-13 19:35:44Z","-35.09252","21.99765","85.3","11.8","Sat-AIS",
"2018-08-13 19:35:35Z","-35.09257","21.99699","86.6","11.7","Sat-AIS",
"2018-08-13 19:35:25Z","-35.09259","21.99639","84.2","11.8","Sat-AIS",
"2018-08-13 19:34:04Z","-35.09293","21.991","85.1","11.8","Sat-AIS",
"2018-08-13 19:33:34Z","-35.09304","21.98902","86.2","11.7","Sat-AIS",
"2018-08-13 19:33:34Z","-35.09304","21.98902","86.2","11.7","Sat-AIS",
"2018-08-13 19:33:26Z","-35.09308","21.98849","86.5","11.8","Sat-AIS",
"2018-08-13 19:33:04Z","-35.09315","21.98704","82.9","11.8","Sat-AIS",
"2018-08-13 19:33:04Z","-35.09315","21.98704","82.9","11.8","Sat-AIS",
"2018-08-13 19:32:34Z","-35.09331","21.98505","85.7","11.8","Sat-AIS",
"2018-08-13 19:32:26Z","-35.09333","21.98452","84.1","11.8","Sat-AIS",
"2018-08-13 19:32:26Z","-35.09333","21.98452","84.1","11.8","Sat-AIS",
"2018-08-13 19:32:04Z","-35.09345","21.98306","85.5","11.7","Sat-AIS",
"2018-08-13 19:32:04Z","-35.09345","21.98306","85.5","11.7","Sat-AIS",
"2018-08-13 19:31:34Z","-35.09356","21.98107","85.7","11.8","Sat-AIS",
"2018-08-13 19:31:27Z","-35.0936","21.98053","86.1","11.8","Sat-AIS",
"2018-08-13 19:31:27Z","-35.0936","21.98053","86.1","11.8","Sat-AIS",
"2018-08-13 19:31:27Z","-35.0936","21.98053","86.1","11.8","Sat-AIS",
"2018-08-13 19:31:27Z","-35.0936","21.98053","86.1","11.8","Sat-AIS",
"2018-08-13 19:31:26Z","-35.0936","21.98053","86.1","11.8","Sat-AIS",
"2018-08-13 19:31:16Z","-35.09364","21.9798","85.6","11.8","Sat-AIS",
"2018-08-13 19:31:04Z","-35.0937","21.97907","86.3","11.9","Sat-AIS",
"2018-08-13 19:30:55Z","-35.09373","21.97846","83.8","11.8","Sat-AIS",
"2018-08-13 19:30:44Z","-35.09378","21.97772","85.2","11.8","Sat-AIS",
"2018-08-13 19:30:26Z","-35.09387","21.97652","84.9","11.9","Sat-AIS",
"2018-08-13 19:30:26Z","-35.09387","21.97652","84.9","11.9","Sat-AIS",
"2018-08-13 19:29:45Z","-35.09404","21.97372","85.4","11.8","Sat-AIS",
"2018-08-13 19:07:07Z","-35.10054","21.88254","84.8","11.9","Sat-AIS",
"2018-08-13 19:07:06Z","-35.10054","21.88254","84.8","11.9","Sat-AIS",
"2018-08-13 19:01:28Z","-35.10204","21.85967","86","12","Sat-AIS",
"2018-08-13 18:55:28Z","-35.10333","21.8354","86.4","12","Sat-AIS",
"2018-08-13 18:33:26Z","-35.10877","21.74674","85.3","11.9","Sat-AIS",
"2018-08-13 18:26:55Z","-35.11076","21.72034","86","11.9","Sat-AIS",
"2018-08-13 18:20:56Z","-35.11259","21.69608","84.8","11.9","Sat-AIS",
"2018-08-13 18:20:56Z","-35.11259","21.69608","84.8","11.9","Sat-AIS",
"2018-08-13 17:59:46Z","-35.11807","21.61028","85.9","12.1","Sat-AIS",
"2018-08-13 17:59:25Z","-35.11816","21.60884","85.1","12.1","Sat-AIS",
"2018-08-13 17:58:36Z","-35.11837","21.60546","85.3","12","Sat-AIS",
"2018-08-13 17:58:34Z","-35.11837","21.60546","85.3","12","Sat-AIS",
"2018-08-13 17:58:34Z","-35.11837","21.60546","85.3","12","Sat-AIS",
"2018-08-13 17:56:35Z","-35.11894","21.59731","84.2","12","Sat-AIS",
"2018-08-13 17:56:05Z","-35.1191","21.59526","84.7","12","Sat-AIS",
"2018-08-13 17:55:35Z","-35.11925","21.59323","85.3","12","Sat-AIS",
"2018-08-13 17:55:05Z","-35.11942","21.59118","85.2","12","Sat-AIS",
"2018-08-13 17:55:05Z","-35.11942","21.59118","85.2","12","Sat-AIS",
"2018-08-13 17:54:46Z","-35.11951","21.58984","83.9","12","Sat-AIS",
"2018-08-13 17:54:35Z","-35.11958","21.58916","83.4","12","Sat-AIS",
"2018-08-13 17:54:05Z","-35.11975","21.58714","83.1","12","Sat-AIS",
"2018-08-13 17:53:55Z","-35.11981","21.58647","85.2","12.1","Sat-AIS",
"2018-08-13 17:53:35Z","-35.11992","21.58511","82.9","12","Sat-AIS",
"2018-08-13 17:53:25Z","-35.11999","21.58444","83.8","12","Sat-AIS",
"2018-08-13 17:53:15Z","-35.12005","21.58376","83.8","12","Sat-AIS",
"2018-08-13 17:51:26Z","-35.12072","21.57626","83.9","12","Sat-AIS",
"2018-08-13 17:51:26Z","-35.12072","21.57626","83.9","12","Sat-AIS",
"2018-08-13 17:45:56Z","-35.12271","21.55409","84.9","12","Sat-AIS",
"2018-08-13 17:14:25Z","-35.13239","21.42707","86.8","11.8","Sat-AIS",
"2018-08-13 17:10:57Z","-35.1332","21.41317","87","11.8","Sat-AIS",
"2018-08-13 16:40:47Z","-35.14133","21.29335","84.7","11.7","Sat-AIS",
"2018-08-13 16:37:16Z","-35.14219","21.27947","85.4","11.6","Sat-AIS",
"2018-08-13 16:35:35Z","-35.14261","21.27283","84.5","11.7","Sat-AIS",
"2018-08-13 16:23:14Z","-35.14597","21.22395","82.8","11.7","Sat-AIS",
"2018-08-13 16:23:14Z","-35.14597","21.22395","82.8","11.7","Sat-AIS",
"2018-08-13 16:23:14Z","-35.14597","21.22395","82.8","11.7","Sat-AIS",
"2018-08-13 16:23:13Z","-35.14597","21.22395","82.8","11.7","Sat-AIS",
"2018-08-13 16:23:13Z","-35.14597","21.22395","82.8","11.7","Sat-AIS",
"2018-08-13 16:23:06Z","-35.14603","21.22335","86.3","11.7","Sat-AIS",
"2018-08-13 16:23:04Z","-35.14603","21.22335","86.3","11.7","Sat-AIS",
"2018-08-13 16:23:04Z","-35.14603","21.22335","86.3","11.7","Sat-AIS",
"2018-08-13 16:22:55Z","-35.14608","21.22269","85.2","11.7","Sat-AIS",
"2018-08-13 16:22:54Z","-35.14608","21.22269","85.2","11.7","Sat-AIS",
"2018-08-13 16:22:54Z","-35.14608","21.22269","85.2","11.7","Sat-AIS",
"2018-08-13 16:22:13Z","-35.14627","21.22","84.7","11.7","Sat-AIS",
"2018-08-13 16:22:13Z","-35.14627","21.22","84.7","11.7","Sat-AIS",
"2018-08-13 16:21:56Z","-35.14635","21.21874","84.9","11.7","Sat-AIS",
"2018-08-13 16:20:15Z","-35.14687","21.21215","86.6","11.8","Sat-AIS",
"2018-08-13 16:20:14Z","-35.14687","21.21215","86.6","11.8","Sat-AIS",
"2018-08-13 16:20:14Z","-35.14687","21.21215","86.6","11.8","Sat-AIS",
"2018-08-13 16:20:05Z","-35.14691","21.21149","83.3","11.7","Sat-AIS",
"2018-08-13 16:20:04Z","-35.14691","21.21149","83.3","11.7","Sat-AIS",
"2018-08-13 16:19:54Z","-35.14696","21.21084","85.7","11.7","Sat-AIS",
"2018-08-13 16:19:15Z","-35.14715","21.2082","85.1","11.6","Sat-AIS",
"2018-08-13 16:19:14Z","-35.14715","21.2082","85.1","11.6","Sat-AIS",
"2018-08-13 16:19:14Z","-35.14715","21.2082","85.1","11.6","Sat-AIS",
"2018-08-13 16:19:14Z","-35.14715","21.2082","85.1","11.6","Sat-AIS",
"2018-08-13 16:19:04Z","-35.14719","21.20754","85.1","11.7","Sat-AIS",
"2018-08-13 16:16:55Z","-35.14776","21.19897","83.8","11.7","Sat-AIS",
"2018-08-13 16:12:06Z","-35.14914","21.17983","85.3","11.7","Sat-AIS",
"2018-08-13 16:11:06Z","-35.1494","21.17587","84.8","11.6","Sat-AIS",
"2018-08-13 16:06:48Z","-35.15052","21.15891","86","11.7","Sat-AIS",
"2018-08-13 16:05:46Z","-35.15079","21.1549","86","11.6","Sat-AIS",
"2018-08-13 16:01:47Z","-35.15192","21.13915","85.5","11.7","Sat-AIS",
"2018-08-13 16:00:38Z","-35.15227","21.13462","87.2","11.4","Sat-AIS",
"2018-08-13 16:00:38Z","-35.15227","21.13462","87.2","11.4","Sat-AIS",
"2018-08-13 15:33:47Z","-35.15793","21.02866","85.9","11.6","Sat-AIS",
"2018-08-13 15:31:57Z","-35.15832","21.02143","87","11.6","Sat-AIS",
"2018-08-13 15:27:28Z","-35.15893","21.00374","87.8","11.6","Sat-AIS",
"2018-08-13 15:26:55Z","-35.15901","21.00164","88.7","11.6","Sat-AIS",
"2018-08-13 15:00:16Z","-35.16649","20.89704","82.5","11.7","Sat-AIS",
"2018-08-13 15:00:16Z","-35.16649","20.89704","82.5","11.7","Sat-AIS",
"2018-08-13 14:57:56Z","-35.16754","20.88789","82.5","11.6","Sat-AIS",
"2018-08-13 14:55:07Z","-35.16851","20.87686","85.4","11.5","Sat-AIS",
"2018-08-13 14:25:57Z","-35.17806","20.76263","89.1","11.8","Sat-AIS",
"2018-08-13 14:22:57Z","-35.17843","20.75065","85.9","11.8","Sat-AIS",
"2018-08-13 14:20:27Z","-35.17894","20.74064","85.9","11.8","Sat-AIS",
"2018-08-13 14:17:56Z","-35.17948","20.73059","86.4","11.7","Sat-AIS",
"2018-08-13 14:09:54Z","-35.18062","20.69868","86.8","11.7","Sat-AIS",
"2018-08-13 14:09:45Z","-35.18064","20.69808","87.6","11.7","Sat-AIS",
"2018-08-13 14:09:26Z","-35.18067","20.69682","86.6","11.7","Sat-AIS",
"2018-08-13 14:07:14Z","-35.18105","20.68805","85.4","11.8","Sat-AIS",
"2018-08-13 14:06:26Z","-35.18126","20.68489","85.4","11.7","Sat-AIS",
"2018-08-13 14:04:25Z","-35.18172","20.67687","86.1","11.7","Sat-AIS",
"2018-08-13 14:04:14Z","-35.18176","20.67614","85.9","11.7","Sat-AIS",
"2018-08-13 13:53:28Z","-35.1836","20.6329","85","11.8","Sat-AIS",
"2018-08-13 13:50:06Z","-35.18477","20.61951","83.7","11.8","Sat-AIS",
"2018-08-13 13:48:07Z","-35.18549","20.61163","84","11.8","Sat-AIS",
"2018-08-13 13:43:48Z","-35.18692","20.59447","83.7","11.7","Sat-AIS",
"2018-08-13 13:42:47Z","-35.18728","20.59043","84.5","11.8","Sat-AIS",
"2018-08-13 13:42:47Z","-35.18728","20.59043","84.5","11.8","Sat-AIS",
"2018-08-13 13:37:00Z","-35.18911","20.56788","85.2","11.8","Sat-AIS",
"2018-08-13 13:36:41Z","-35.18919","20.56656","86.3","11.8","Sat-AIS",
"2018-08-13 13:35:51Z","-35.18938","20.56322","86.1","11.7","Sat-AIS",
"2018-08-13 13:19:47Z","-35.19317","20.49869","86.5","11.8","Sat-AIS",
"2018-08-13 13:15:27Z","-35.19446","20.48138","84.5","11.9","Sat-AIS",
"2018-08-13 13:14:08Z","-35.19489","20.47611","85.5","11.8","Sat-AIS",
"2018-08-13 13:09:07Z","-35.19621","20.45597","83.6","11.9","Sat-AIS",
"2018-08-13 13:08:47Z","-35.19631","20.45464","84.3","11.9","Sat-AIS",
"2018-08-13 13:08:47Z","-35.19631","20.45464","84.3","11.9","Sat-AIS",
"2018-08-13 13:08:47Z","-35.19631","20.45464","84.3","11.9","Sat-AIS",
"2018-08-13 13:08:47Z","-35.19631","20.45464","84.3","11.9","Sat-AIS",
"2018-08-13 13:08:47Z","-35.19631","20.45464","84.3","11.9","Sat-AIS",
"2018-08-13 12:41:16Z","-35.20425","20.3444","90.8","11.8","Sat-AIS",
"2018-08-13 12:33:56Z","-35.20595","20.31498","84.1","11.8","Sat-AIS",
"2018-08-13 12:32:34Z","-35.20641","20.30965","84.6","11.7","Sat-AIS",
"2018-08-13 12:32:25Z","-35.20646","20.30906","85.8","11.9","Sat-AIS",
"2018-08-13 12:31:15Z","-35.20682","20.30439","84.6","11.9","Sat-AIS",
"2018-08-13 12:30:54Z","-35.20692","20.30299","84.1","11.8","Sat-AIS",
"2018-08-13 12:28:44Z","-35.20747","20.29433","85.6","11.8","Sat-AIS",
"2018-08-13 12:27:25Z","-35.20779","20.28905","85","11.9","Sat-AIS",
"2018-08-13 12:27:05Z","-35.20787","20.28772","85.6","11.8","Sat-AIS",
"2018-08-13 12:26:54Z","-35.20792","20.28699","85.2","11.8","Sat-AIS",
"2018-08-13 12:26:44Z","-35.20797","20.28632","84.1","11.8","Sat-AIS",
"2018-08-13 12:26:34Z","-35.20802","20.28565","85.2","11.7","Sat-AIS",
"2018-08-13 12:25:54Z","-35.20822","20.28299","86","11.8","Sat-AIS",
"2018-08-13 12:25:44Z","-35.20826","20.28232","83.9","11.7","Sat-AIS",
"2018-08-13 12:24:54Z","-35.20857","20.27899","84.2","11.8","Sat-AIS",
"2018-08-13 12:09:35Z","-35.2126","20.21771","86.8","11.7","Sat-AIS",
"2018-08-13 12:07:47Z","-35.2128","20.21045","86.7","11.7","Sat-AIS",
"2018-08-13 12:03:56Z","-35.21339","20.19511","86.5","11.7","Sat-AIS",
"2018-08-13 12:02:21Z","-35.21363","20.18928","87.8","11.7","Sat-AIS",
"2018-08-13 12:02:09Z","-35.21365","20.18849","86.8","11.6","Sat-AIS",
"2018-08-13 12:02:01Z","-35.21368","20.18796","89.5","11.8","Sat-AIS",
"2018-08-13 12:01:01Z","-35.2138","20.18397","85","11.8","Sat-AIS",
"2018-08-13 11:58:17Z","-35.2142","20.17261","87.4","11.6","Sat-AIS",
"2018-08-13 11:57:30Z","-35.2143","20.16994","88.8","11.6","Sat-AIS",
"2018-08-13 11:56:40Z","-35.21441","20.16662","87.3","11.7","Sat-AIS",
"2018-08-13 11:56:11Z","-35.21446","20.16463","87.6","11.7","Sat-AIS",
"2018-08-13 11:54:29Z","-35.21468","20.15794","86.8","11.8","Sat-AIS",
"2018-08-13 11:52:40Z","-35.21491","20.1507","88.9","11.7","Sat-AIS",
"2018-08-13 11:51:55Z","-35.215","20.14733","87.9","11.7","Sat-AIS",
"2018-08-13 11:51:49Z","-35.215","20.14733","87.9","11.7","Sat-AIS",
"2018-08-13 11:29:06Z","-35.21692","20.05623","90.2","11.9","Sat-AIS",
"2018-08-13 11:24:18Z","-35.21713","20.037","87.3","11.7","Sat-AIS",
"2018-08-13 11:23:28Z","-35.21727","20.03369","88.1","11.7","Sat-AIS",
"2018-08-13 11:16:16Z","-35.2181","20.00529","91.1","11.6","Sat-AIS",
"2018-08-13 10:59:57Z","-35.2077","19.94242","106.8","11.5","Sat-AIS",
"2018-08-13 10:54:54Z","-35.20298","19.92363","106.1","11.5","Sat-AIS",
"2018-08-13 10:54:45Z","-35.20285","19.92307","108.4","11.6","Sat-AIS",
"2018-08-13 10:54:24Z","-35.20249","19.92176","106.1","11.6","Sat-AIS",
"2018-08-13 10:54:16Z","-35.20235","19.92119","108.7","11.4","Sat-AIS",
"2018-08-13 10:54:14Z","-35.20235","19.92119","108.7","11.4","Sat-AIS",
"2018-08-13 10:53:54Z","-35.202","19.9199","108.1","11.6","Sat-AIS",
"2018-08-13 10:53:45Z","-35.20186","19.91934","108.3","11.4","Sat-AIS",
"2018-08-13 10:53:45Z","-35.20186","19.91934","108.3","11.4","Sat-AIS",
"2018-08-13 10:53:24Z","-35.20152","19.91804","109.4","11.4","Sat-AIS",
"2018-08-13 10:53:06Z","-35.20121","19.91693","108.4","11.6","Sat-AIS",
"2018-08-13 10:52:54Z","-35.20101","19.91619","107.2","11.4","Sat-AIS",
"2018-08-13 10:52:45Z","-35.20086","19.91563","108.6","11.5","Sat-AIS",
"2018-08-13 10:51:45Z","-35.19989","19.91192","107.7","11.5","Sat-AIS",
"2018-08-13 10:42:35Z","-35.1902","19.87809","112.8","11.6","Sat-AIS",
"2018-08-13 10:42:05Z","-35.1896","19.87626","112.1","11.5","Sat-AIS",
"2018-08-13 10:41:16Z","-35.18864","19.87321","111.1","11.6","Sat-AIS",
"2018-08-13 10:41:05Z","-35.18844","19.87261","108.5","11.6","Sat-AIS",
"2018-08-13 10:40:17Z","-35.18748","19.86957","110.3","11.6","Sat-AIS",
"2018-08-13 10:40:16Z","-35.18748","19.86957","110.3","11.6","Sat-AIS",
"2018-08-13 10:40:05Z","-35.18729","19.86895","111.9","11.5","Sat-AIS",
"2018-08-13 10:39:26Z","-35.18652","19.86659","111.7","11.5","Sat-AIS",
"2018-08-13 10:39:16Z","-35.18631","19.86592","113.1","11.6","Sat-AIS",
"2018-08-13 10:38:55Z","-35.18589","19.86466","111.1","11.6","Sat-AIS",
"2018-08-13 10:38:36Z","-35.18552","19.8635","109.5","11.5","Sat-AIS",
"2018-08-13 10:38:26Z","-35.18536","19.86295","112.7","11.6","Sat-AIS",
"2018-08-13 10:38:26Z","-35.18536","19.86295","112.7","11.6","Sat-AIS",
"2018-08-13 10:37:55Z","-35.18473","19.86101","112.5","11.5","Sat-AIS",
"2018-08-13 10:37:26Z","-35.1842","19.85931","111.7","11.5","Sat-AIS",
"2018-08-13 10:36:55Z","-35.18359","19.85736","110.9","11.4","Sat-AIS",
"2018-08-13 10:36:55Z","-35.18359","19.85736","110.9","11.4","Sat-AIS",
"2018-08-13 10:36:55Z","-35.18359","19.85736","110.9","11.4","Sat-AIS",
"2018-08-13 10:36:46Z","-35.18344","19.85687","110.1","11.4","Sat-AIS",
"2018-08-13 10:36:36Z","-35.18323","19.8562","110","11.4","Sat-AIS",
"2018-08-13 10:36:26Z","-35.18305","19.85566","108.7","11.5","Sat-AIS",
"2018-08-13 10:35:55Z","-35.18247","19.85369","111.9","11.5","Sat-AIS",
"2018-08-13 10:35:36Z","-35.18211","19.85254","111.9","11.3","Sat-AIS",
"2018-08-13 10:35:16Z","-35.18173","19.85132","109.6","11.4","Sat-AIS",
"2018-08-13 10:35:06Z","-35.18154","19.85072","110.3","11.3","Sat-AIS",
"2018-08-13 10:35:06Z","-35.18154","19.85072","110.3","11.3","Sat-AIS",
"2018-08-13 10:35:06Z","-35.18154","19.85072","110.3","11.3","Sat-AIS",
"2018-08-13 10:35:06Z","-35.18154","19.85072","110.3","11.3","Sat-AIS",
"2018-08-13 10:34:55Z","-35.18134","19.85004","111.3","11.3","Sat-AIS",
"2018-08-13 10:34:45Z","-35.18115","19.84944","110.1","11.3","Sat-AIS",
"2018-08-13 10:34:36Z","-35.18098","19.8489","111.7","11.3","Sat-AIS",
"2018-08-13 10:34:26Z","-35.18079","19.8483","111.3","11.4","Sat-AIS",
"2018-08-13 10:34:16Z","-35.1806","19.8477","113.1","11.4","Sat-AIS",
"2018-08-13 10:33:55Z","-35.18018","19.84645","112.4","11.4","Sat-AIS",
"2018-08-13 10:32:56Z","-35.17905","19.843","112.7","11.5","Sat-AIS",
"2018-08-13 10:32:36Z","-35.17865","19.84174","113.6","11.2","Sat-AIS",
"2018-08-13 10:32:36Z","-35.17865","19.84174","113.6","11.2","Sat-AIS",
"2018-08-13 10:24:30Z","-35.16868","19.81384","117","11.1","Sat-AIS",
"2018-08-13 10:24:30Z","-35.16868","19.81384","117","11.1","Sat-AIS",
"2018-08-13 10:24:30Z","-35.16868","19.81384","117","11.1","Sat-AIS",
"2018-08-13 10:24:30Z","-35.16868","19.81384","117","11.1","Sat-AIS",
"2018-08-13 10:24:30Z","-35.16868","19.81384","117","11.1","Sat-AIS",
"2018-08-13 10:24:20Z","-35.16845","19.81327","119.5","11.1","Sat-AIS",
"2018-08-13 10:24:00Z","-35.16797","19.81215","118.5","11.2","Sat-AIS",
"2018-08-13 10:23:30Z","-35.16725","19.81048","119.9","11.2","Sat-AIS",
"2018-08-13 10:23:00Z","-35.1665","19.80882","119.4","11.1","Sat-AIS",
"2018-08-13 10:23:00Z","-35.1665","19.80882","119.4","11.1","Sat-AIS",
"2018-08-13 10:23:00Z","-35.1665","19.80882","119.4","11.1","Sat-AIS",
"2018-08-13 10:22:57Z","-35.16624","19.80827","118.8","11.1","Sat-AIS",
"2018-08-13 10:22:50Z","-35.16624","19.80827","118.8","11.1","Sat-AIS",
"2018-08-13 10:22:30Z","-35.16573","19.80717","119.2","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:10Z","-35.16522","19.80608","120.5","11.1","Sat-AIS",
"2018-08-13 10:22:01Z","-35.16496","19.80553","120.7","11.1","Sat-AIS",
"2018-08-13 10:21:50Z","-35.16471","19.80499","121.8","11.1","Sat-AIS",
