"MMSI","IMO","IR","Ship Name","Call Sign",
"538005797","9437177","N/A","OLYMPIC TRUST","A8VF6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 06:55:05Z","-30.26017","41.74995","60.8","14.3","Sat-AIS",
"2018-08-13 06:55:00Z","-30.26037","41.74955","61.2","14.3","Sat-AIS",
"2018-08-13 06:55:00Z","-30.26037","41.74955","61.2","14.3","Sat-AIS",
"2018-08-13 06:54:47Z","-30.26075","41.74873","61.2","14.3","Sat-AIS",
"2018-08-13 06:54:31Z","-30.26132","41.74753","60.8","14.3","Sat-AIS",
"2018-08-13 06:54:30Z","-30.26132","41.74753","60.8","14.3","Sat-AIS",
"2018-08-13 06:54:19Z","-30.26165","41.7468","60.8","14.3","Sat-AIS",
"2018-08-13 06:54:18Z","-30.26165","41.7468","60.8","14.3","Sat-AIS",
"2018-08-13 06:54:00Z","-30.26225","41.74552","59.5","14.2","Sat-AIS",
"2018-08-13 06:54:00Z","-30.26225","41.74552","59.5","14.2","Sat-AIS",
"2018-08-13 06:53:54Z","-30.26247","41.74513","62.8","14.3","Sat-AIS",
"2018-08-13 06:53:53Z","-30.26247","41.74513","62.8","14.3","Sat-AIS",
"2018-08-13 06:53:48Z","-30.26263","41.74472","61.5","14.4","Sat-AIS",
"2018-08-13 06:53:47Z","-30.26263","41.74472","61.5","14.4","Sat-AIS",
"2018-08-13 06:53:42Z","-30.26278","41.74439","60","14.3","Sat-AIS",
"2018-08-13 06:53:42Z","-30.26278","41.74439","60","14.3","Sat-AIS",
"2018-08-13 06:53:06Z","-30.26397","41.7419","61.6","14.3","Sat-AIS",
"2018-08-13 06:53:00Z","-30.26417","41.74148","61.6","14.3","Sat-AIS",
"2018-08-13 06:53:00Z","-30.26417","41.74148","61.6","14.3","Sat-AIS",
"2018-08-13 06:53:00Z","-30.26417","41.74148","61.6","14.3","Sat-AIS",
"2018-08-13 06:52:54Z","-30.26435","41.74109","62","14.3","Sat-AIS",
"2018-08-13 06:52:53Z","-30.26435","41.74109","62","14.3","Sat-AIS",
"2018-08-13 06:52:48Z","-30.26453","41.74069","62","14.3","Sat-AIS",
"2018-08-13 06:52:36Z","-30.26492","41.73987","62","14.3","Sat-AIS",
"2018-08-13 06:52:35Z","-30.26492","41.73987","62","14.3","Sat-AIS",
"2018-08-13 06:52:00Z","-30.26605","41.73743","62","14.3","Sat-AIS",
"2018-08-13 06:52:00Z","-30.26605","41.73743","62","14.3","Sat-AIS",
"2018-08-13 06:09:31Z","-30.3458","41.56577","60.6","14.2","Sat-AIS",
"2018-08-13 06:09:31Z","-30.3458","41.56577","60.6","14.2","Sat-AIS",
"2018-08-13 06:06:31Z","-30.35152","41.55364","61.6","14.2","Sat-AIS",
"2018-08-13 06:05:49Z","-30.35285","41.5508","61","14.2","Sat-AIS",
"2018-08-13 06:05:43Z","-30.35303","41.55042","62.6","14.3","Sat-AIS",
"2018-08-13 05:22:36Z","-30.43338","41.37565","62.8","14.2","Sat-AIS",
"2018-08-13 05:22:29Z","-30.43357","41.37525","62.8","14.3","Sat-AIS",
"2018-08-13 05:21:59Z","-30.43447","41.37322","62.6","14.2","Sat-AIS",
"2018-08-13 05:21:48Z","-30.4348","41.37248","63.8","14.3","Sat-AIS",
"2018-08-13 05:21:36Z","-30.4352","41.37158","62.6","14.2","Sat-AIS",
"2018-08-13 05:21:36Z","-30.4352","41.37158","62.6","14.2","Sat-AIS",
"2018-08-13 05:21:24Z","-30.43553","41.37077","62.8","14.2","Sat-AIS",
"2018-08-13 05:21:24Z","-30.43553","41.37077","62.8","14.2","Sat-AIS",
"2018-08-13 05:21:06Z","-30.43607","41.36955","62.8","14.2","Sat-AIS",
"2018-08-13 05:21:05Z","-30.43607","41.36955","62.8","14.2","Sat-AIS",
"2018-08-13 05:21:05Z","-30.43607","41.36955","62.8","14.2","Sat-AIS",
"2018-08-13 05:20:59Z","-30.43627","41.36915","63.6","14.2","Sat-AIS",
"2018-08-13 05:20:42Z","-30.43678","41.36792","62.8","14.2","Sat-AIS",
"2018-08-13 05:20:42Z","-30.43678","41.36792","62.8","14.2","Sat-AIS",
"2018-08-13 05:20:36Z","-30.43698","41.3675","63.6","14.2","Sat-AIS",
"2018-08-13 05:20:36Z","-30.43698","41.3675","63.6","14.2","Sat-AIS",
"2018-08-13 05:20:18Z","-30.4375","41.36628","62.4","14.2","Sat-AIS",
"2018-08-13 05:20:06Z","-30.43787","41.36547","63.2","14.2","Sat-AIS",
"2018-08-13 05:19:55Z","-30.43822","41.36465","61.2","14.1","Sat-AIS",
"2018-08-13 05:19:54Z","-30.43822","41.36465","61.2","14.1","Sat-AIS",
"2018-08-13 05:19:49Z","-30.43838","41.36432","63.6","14.2","Sat-AIS",
"2018-08-13 05:19:48Z","-30.43838","41.36432","63.6","14.2","Sat-AIS",
"2018-08-13 05:19:42Z","-30.43858","41.36383","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:41Z","-30.43858","41.36383","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:41Z","-30.43858","41.36383","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:41Z","-30.43858","41.36383","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:36Z","-30.43877","41.36343","62","14.2","Sat-AIS",
"2018-08-13 05:19:36Z","-30.43877","41.36343","62","14.2","Sat-AIS",
"2018-08-13 05:19:30Z","-30.43897","41.36303","63.2","14.2","Sat-AIS",
"2018-08-13 05:19:30Z","-30.43897","41.36303","63.2","14.2","Sat-AIS",
"2018-08-13 05:19:30Z","-30.43897","41.36303","63.2","14.2","Sat-AIS",
"2018-08-13 05:19:18Z","-30.43932","41.36222","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:18Z","-30.43932","41.36222","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:05Z","-30.43968","41.36142","62.4","14.2","Sat-AIS",
"2018-08-13 05:19:00Z","-30.43987","41.361","62.4","14.2","Sat-AIS",
"2018-08-13 05:18:54Z","-30.44007","41.3606","62.4","14.2","Sat-AIS",
"2018-08-13 05:18:53Z","-30.44007","41.3606","62.4","14.2","Sat-AIS",
"2018-08-13 05:18:42Z","-30.44043","41.3598","62","14.2","Sat-AIS",
"2018-08-13 05:18:41Z","-30.44043","41.3598","62","14.2","Sat-AIS",
"2018-08-13 05:18:41Z","-30.44043","41.3598","62","14.2","Sat-AIS",
"2018-08-13 05:18:36Z","-30.44062","41.35938","61.6","14.2","Sat-AIS",
"2018-08-13 05:18:30Z","-30.4408","41.35898","61.8","14.1","Sat-AIS",
"2018-08-13 05:18:19Z","-30.44115","41.35825","61.8","14.2","Sat-AIS",
"2018-08-13 05:18:19Z","-30.44115","41.35825","61.8","14.2","Sat-AIS",
"2018-08-13 05:18:06Z","-30.44155","41.35738","62","14.1","Sat-AIS",
"2018-08-13 05:17:54Z","-30.44192","41.35657","60.6","14.2","Sat-AIS",
"2018-08-13 05:17:54Z","-30.44192","41.35657","60.6","14.2","Sat-AIS",
"2018-08-13 05:17:53Z","-30.44192","41.35657","60.6","14.2","Sat-AIS",
"2018-08-13 05:17:43Z","-30.44228","41.35585","62.6","14.2","Sat-AIS",
"2018-08-13 05:17:36Z","-30.44248","41.35537","61","14.2","Sat-AIS",
"2018-08-13 05:17:36Z","-30.44248","41.35537","61","14.2","Sat-AIS",
"2018-08-13 05:17:30Z","-30.44268","41.35497","60.6","14.2","Sat-AIS",
"2018-08-13 05:17:19Z","-30.44302","41.35423","60.6","14.2","Sat-AIS",
"2018-08-13 05:17:11Z","-30.44325","41.35377","62.6","14.2","Sat-AIS",
"2018-08-13 05:17:05Z","-30.44343","41.35337","60.6","14.2","Sat-AIS",
"2018-08-13 05:16:54Z","-30.44382","41.35257","61.4","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:49Z","-30.44397","41.35223","62.2","14.2","Sat-AIS",
"2018-08-13 05:16:43Z","-30.44415","41.35182","61","14.2","Sat-AIS",
"2018-08-13 05:16:42Z","-30.44415","41.35182","61","14.2","Sat-AIS",
"2018-08-13 05:16:36Z","-30.44435","41.35142","61.8","14.2","Sat-AIS",
"2018-08-13 05:16:30Z","-30.44457","41.35095","61.8","14.2","Sat-AIS",
"2018-08-13 05:16:19Z","-30.44492","41.35022","62.6","14.2","Sat-AIS",
"2018-08-13 05:16:19Z","-30.44492","41.35022","62.6","14.2","Sat-AIS",
"2018-08-13 05:16:19Z","-30.44492","41.35022","62.6","14.2","Sat-AIS",
"2018-08-13 05:15:29Z","-30.44645","41.34693","61.8","14.2","Sat-AIS",
"2018-08-13 05:15:25Z","-30.4466","41.3466","62.2","14.2","Sat-AIS",
"2018-08-13 05:15:24Z","-30.4466","41.3466","62.2","14.2","Sat-AIS",
"2018-08-13 05:14:54Z","-30.44757","41.34453","61.8","14.1","Sat-AIS",
"2018-08-13 05:14:48Z","-30.44775","41.34415","61.8","14.1","Sat-AIS",
"2018-08-13 05:14:47Z","-30.44775","41.34415","61.8","14.1","Sat-AIS",
"2018-08-13 05:14:43Z","-30.4479","41.34382","61","14.1","Sat-AIS",
"2018-08-13 05:14:36Z","-30.4481","41.34342","61.8","14.1","Sat-AIS",
"2018-08-13 05:14:35Z","-30.4481","41.34342","61.8","14.1","Sat-AIS",
"2018-08-13 05:14:25Z","-30.44847","41.34262","61.4","14.1","Sat-AIS",
"2018-08-13 05:14:24Z","-30.44847","41.34262","61.4","14.1","Sat-AIS",
"2018-08-13 05:14:24Z","-30.44847","41.34262","61.4","14.1","Sat-AIS",
"2018-08-13 05:14:19Z","-30.44867","41.3422","62.2","14.1","Sat-AIS",
"2018-08-13 05:14:19Z","-30.44867","41.3422","62.2","14.1","Sat-AIS",
"2018-08-13 05:14:19Z","-30.44867","41.3422","62.2","14.1","Sat-AIS",
"2018-08-13 05:14:19Z","-30.44867","41.3422","62.2","14.1","Sat-AIS",
"2018-08-13 05:14:19Z","-30.44867","41.3422","62.2","14.1","Sat-AIS",
"2018-08-13 05:14:18Z","-30.44867","41.3422","62.2","14.1","Sat-AIS",
"2018-08-13 05:14:07Z","-30.44903","41.3414","61.4","14.1","Sat-AIS",
"2018-08-13 05:14:00Z","-30.44925","41.34095","62","14.2","Sat-AIS",
"2018-08-13 05:13:59Z","-30.44925","41.34095","62","14.2","Sat-AIS",
"2018-08-13 05:13:54Z","-30.44943","41.34055","61.4","14.2","Sat-AIS",
"2018-08-13 05:13:53Z","-30.44943","41.34055","61.4","14.2","Sat-AIS",
"2018-08-13 05:13:48Z","-30.44963","41.34015","61.8","14.1","Sat-AIS",
"2018-08-13 05:13:42Z","-30.4498","41.33982","62.4","14.1","Sat-AIS",
"2018-08-13 04:37:10Z","-30.51743","41.19433","62.6","13.9","Sat-AIS",
"2018-08-13 04:36:59Z","-30.51778","41.19362","62.6","13.9","Sat-AIS",
"2018-08-13 04:36:59Z","-30.51778","41.19362","62.6","13.9","Sat-AIS",
"2018-08-13 04:36:40Z","-30.51838","41.1923","61.7","14","Sat-AIS",
"2018-08-13 04:36:40Z","-30.51838","41.1923","61.7","14","Sat-AIS",
"2018-08-13 04:36:40Z","-30.51838","41.1923","61.7","14","Sat-AIS",
"2018-08-13 04:36:30Z","-30.5187","41.19164","61.3","13.9","Sat-AIS",
"2018-08-13 04:35:59Z","-30.51962","41.18967","60.9","14","Sat-AIS",
"2018-08-13 04:35:40Z","-30.52023","41.18837","62.2","13.9","Sat-AIS",
"2018-08-13 04:35:40Z","-30.52023","41.18837","62.2","13.9","Sat-AIS",
"2018-08-13 04:35:40Z","-30.52023","41.18837","62.2","13.9","Sat-AIS",
"2018-08-13 04:35:40Z","-30.52023","41.18837","62.2","13.9","Sat-AIS",
"2018-08-13 04:35:40Z","-30.52023","41.18837","62.2","13.9","Sat-AIS",
"2018-08-13 04:35:30Z","-30.52055","41.1877","61.3","13.9","Sat-AIS",
"2018-08-13 04:34:59Z","-30.5215","41.18568","61.7","13.9","Sat-AIS",
"2018-08-13 04:34:59Z","-30.5215","41.18568","61.7","13.9","Sat-AIS",
"2018-08-13 04:34:59Z","-30.5215","41.18568","61.7","13.9","Sat-AIS",
"2018-08-13 04:34:59Z","-30.5215","41.18568","61.7","13.9","Sat-AIS",
"2018-08-13 04:34:59Z","-30.5215","41.18568","61.7","13.9","Sat-AIS",
"2018-08-13 04:34:40Z","-30.52212","41.18437","59.5","13.8","Sat-AIS",
"2018-08-13 04:33:40Z","-30.524","41.18047","60.9","13.9","Sat-AIS",
"2018-08-13 04:33:40Z","-30.524","41.18047","60.9","13.9","Sat-AIS",
"2018-08-13 04:33:29Z","-30.52435","41.17975","60.7","13.9","Sat-AIS",
"2018-08-13 04:33:29Z","-30.52435","41.17975","60.7","13.9","Sat-AIS",
"2018-08-13 04:33:29Z","-30.52435","41.17975","60.7","13.9","Sat-AIS",
"2018-08-13 04:33:29Z","-30.52435","41.17975","60.7","13.9","Sat-AIS",
"2018-08-13 04:33:10Z","-30.52492","41.17859","61.2","13.9","Sat-AIS",
"2018-08-13 04:33:10Z","-30.52492","41.17859","61.2","13.9","Sat-AIS",
"2018-08-13 04:32:49Z","-30.52555","41.1772","61.3","13.9","Sat-AIS",
"2018-08-13 04:32:49Z","-30.52555","41.1772","61.3","13.9","Sat-AIS",
"2018-08-13 04:32:49Z","-30.52555","41.1772","61.3","13.9","Sat-AIS",
"2018-08-13 04:31:59Z","-30.52708","41.17394","62.2","13.9","Sat-AIS",
"2018-08-13 04:31:59Z","-30.52708","41.17394","62.2","13.9","Sat-AIS",
"2018-08-13 04:31:49Z","-30.52738","41.17328","60.9","13.9","Sat-AIS",
"2018-08-13 04:31:10Z","-30.52855","41.17072","62.3","13.9","Sat-AIS",
"2018-08-13 04:31:10Z","-30.52855","41.17072","62.3","13.9","Sat-AIS",
"2018-08-13 04:30:39Z","-30.52948","41.16868","63.6","13.9","Sat-AIS",
"2018-08-13 04:30:20Z","-30.53005","41.16742","61.9","13.9","Sat-AIS",
"2018-08-13 04:29:09Z","-30.53217","41.16279","61.7","13.8","Sat-AIS",
"2018-08-13 04:29:09Z","-30.53217","41.16279","61.7","13.8","Sat-AIS",
"2018-08-13 04:28:49Z","-30.53277","41.16148","60.7","13.8","Sat-AIS",
"2018-08-13 04:28:49Z","-30.53277","41.16148","60.7","13.8","Sat-AIS",
"2018-08-13 04:28:09Z","-30.534","41.1589","61.5","13.7","Sat-AIS",
"2018-08-13 04:27:39Z","-30.53493","41.15697","61.1","13.7","Sat-AIS",
"2018-08-13 03:44:48Z","-30.61038","40.991","61.7","13.5","Sat-AIS",
"2018-08-13 03:44:47Z","-30.61038","40.991","61.7","13.5","Sat-AIS",
"2018-08-13 03:44:47Z","-30.61038","40.991","61.7","13.5","Sat-AIS",
"2018-08-13 03:44:29Z","-30.61095","40.98978","61.7","13.5","Sat-AIS",
"2018-08-13 03:43:28Z","-30.61273","40.98599","61.3","13.5","Sat-AIS",
"2018-08-13 03:41:28Z","-30.61625","40.97828","63","13.6","Sat-AIS",
"2018-08-13 03:40:28Z","-30.61798","40.9744","62.3","13.6","Sat-AIS",
"2018-08-13 03:40:28Z","-30.61798","40.9744","62.3","13.6","Sat-AIS",
"2018-08-13 02:59:30Z","-30.69033","40.81809","62.3","13.2","Sat-AIS",
"2018-08-13 02:59:30Z","-30.69033","40.81809","62.3","13.2","Sat-AIS",
"2018-08-13 02:59:10Z","-30.69092","40.81683","61.3","13.2","Sat-AIS",
"2018-08-13 02:59:10Z","-30.69092","40.81683","61.3","13.2","Sat-AIS",
"2018-08-13 02:58:50Z","-30.69153","40.81552","61.8","13.2","Sat-AIS",
"2018-08-13 02:58:50Z","-30.69153","40.81552","61.8","13.2","Sat-AIS",
"2018-08-13 02:58:50Z","-30.69153","40.81552","61.8","13.2","Sat-AIS",
"2018-08-13 02:58:30Z","-30.69208","40.81434","60","13.2","Sat-AIS",
"2018-08-13 02:58:10Z","-30.6927","40.8131","60.8","13.2","Sat-AIS",
"2018-08-13 02:58:10Z","-30.6927","40.8131","60.8","13.2","Sat-AIS",
"2018-08-13 02:57:50Z","-30.6933","40.81187","60.4","13.2","Sat-AIS",
"2018-08-13 02:57:10Z","-30.6945","40.8094","59.5","13.1","Sat-AIS",
"2018-08-13 02:55:50Z","-30.69692","40.80447","60.7","13.2","Sat-AIS",
"2018-08-13 02:55:19Z","-30.69785","40.80257","62.1","13.2","Sat-AIS",
"2018-08-13 02:55:19Z","-30.69785","40.80257","62.1","13.2","Sat-AIS",
"2018-08-13 02:54:39Z","-30.69902","40.80008","62.6","13.2","Sat-AIS",
"2018-08-13 02:53:39Z","-30.7007","40.7963","62.7","13.2","Sat-AIS",
"2018-08-13 02:53:39Z","-30.7007","40.7963","62.7","13.2","Sat-AIS",
"2018-08-13 02:53:20Z","-30.70123","40.7951","63.1","13.2","Sat-AIS",
"2018-08-13 02:53:20Z","-30.70123","40.7951","63.1","13.2","Sat-AIS",
"2018-08-13 02:52:39Z","-30.70238","40.79252","62.4","13.2","Sat-AIS",
"2018-08-13 02:52:20Z","-30.70293","40.79132","63.7","13.2","Sat-AIS",
"2018-08-13 02:51:39Z","-30.7041","40.78873","61.1","13.2","Sat-AIS",
"2018-08-13 02:51:08Z","-30.70497","40.78687","60.1","13.2","Sat-AIS",
"2018-08-13 02:51:08Z","-30.70497","40.78687","60.1","13.2","Sat-AIS",
"2018-08-13 02:51:08Z","-30.70497","40.78687","60.1","13.2","Sat-AIS",
"2018-08-13 02:51:08Z","-30.70497","40.78687","60.1","13.2","Sat-AIS",
"2018-08-13 02:51:08Z","-30.70497","40.78687","60.1","13.2","Sat-AIS",
"2018-08-13 00:23:49Z","-30.95767","40.25192","66.4","12.8","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"636016370","9693745","N/A","MILTIADIS JUNIOR","D5FV2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:18:28Z","36.98426","126.25562","205","0.1","Sat-AIS",
"2018-08-13 23:09:28Z","36.9844","126.25565","301.9","N/A","Sat-AIS",
"2018-08-13 23:09:28Z","36.9844","126.25565","301.9","N/A","Sat-AIS",
"2018-08-13 23:09:28Z","36.9844","126.25565","301.9","N/A","Sat-AIS",
"2018-08-13 23:03:28Z","36.98441","126.25566","301.9","N/A","Sat-AIS",
"2018-08-13 22:54:28Z","36.98436","126.25581","312.5","0.1","Sat-AIS",
"2018-08-13 22:51:28Z","36.98433","126.25579","277.1","0.1","Sat-AIS",
"2018-08-13 22:33:28Z","36.98457","126.25652","235.7","0.1","Sat-AIS",
"2018-08-13 22:27:28Z","36.98471","126.25652","270.9","0.1","Sat-AIS",
"2018-08-13 22:24:28Z","36.98473","126.25661","292.3","0.2","Sat-AIS",
"2018-08-13 22:21:28Z","36.98466","126.25674","297.1","0.2","Sat-AIS",
"2018-08-13 22:15:28Z","36.98445","126.25731","290.3","0.3","Sat-AIS",
"2018-08-13 22:12:28Z","36.98439","126.2577","282.1","0.4","Sat-AIS",
"2018-08-13 21:54:28Z","36.98519","126.26061","229.5","0.6","Sat-AIS",
"2018-08-13 21:51:28Z","36.98553","126.26103","220","0.6","Sat-AIS",
"2018-08-13 21:42:28Z","36.98659","126.2617","194.1","0.4","Sat-AIS",
"2018-08-13 21:30:28Z","36.98784","126.26164","169.8","0.3","Sat-AIS",
"2018-08-13 21:15:28Z","36.98863","126.26137","185","0.2","Sat-AIS",
"2018-08-13 21:09:28Z","36.989","126.26129","177.2","0.2","Sat-AIS",
"2018-08-13 21:03:28Z","36.98937","126.26121","172.4","0.2","Sat-AIS",
"2018-08-13 20:57:28Z","36.98959","126.26125","226.9","0.1","Sat-AIS",
"2018-08-13 20:51:28Z","36.98959","126.26125","295.9","0.1","Sat-AIS",
"2018-08-13 20:48:28Z","36.98963","126.2613","314.7","0.1","Sat-AIS",
"2018-08-13 20:45:28Z","36.9895","126.26134","310.2","0.1","Sat-AIS",
"2018-08-13 20:39:28Z","36.98951","126.26142","283.6","0.1","Sat-AIS",
"2018-08-13 20:30:28Z","36.98943","126.26162","304.2","N/A","Sat-AIS",
"2018-08-13 20:09:28Z","36.98926","126.2618","99.7","N/A","Sat-AIS",
"2018-08-13 19:57:28Z","36.98987","126.2612","114.9","0.1","Sat-AIS",
"2018-08-13 19:51:28Z","36.98979","126.26134","308.9","0.3","Sat-AIS",
"2018-08-13 19:45:28Z","36.98965","126.26164","330.8","0.1","Sat-AIS",
"2018-08-13 19:27:28Z","36.9898","126.26144","119.6","0.1","Sat-AIS",
"2018-08-13 19:24:28Z","36.98983","126.26132","335.1","N/A","Sat-AIS",
"2018-08-13 19:21:28Z","36.98986","126.26133","335.1","N/A","Sat-AIS",
"2018-08-13 19:15:28Z","36.98994","126.26128","136.3","0.1","Sat-AIS",
"2018-08-13 19:06:28Z","36.98994","126.2613","305.8","0.3","Sat-AIS",
"2018-08-13 19:06:28Z","36.98994","126.2613","305.8","0.3","Sat-AIS",
"2018-08-13 19:06:28Z","36.98994","126.2613","305.8","0.3","Sat-AIS",
"2018-08-13 18:45:28Z","36.98996","126.26126","264.7","N/A","Sat-AIS",
"2018-08-13 18:33:28Z","36.98998","126.26109","293.5","0.1","Sat-AIS",
"2018-08-13 18:27:28Z","36.98991","126.26122","246.9","N/A","Sat-AIS",
"2018-08-13 18:21:28Z","36.98991","126.26119","255.9","N/A","Sat-AIS",
"2018-08-13 18:15:28Z","36.98989","126.26127","123.9","N/A","Sat-AIS",
"2018-08-13 18:09:28Z","36.99003","126.26096","283.3","N/A","Sat-AIS",
"2018-08-13 18:06:28Z","36.98996","126.26115","308.9","0.1","Sat-AIS",
"2018-08-13 18:03:28Z","36.98989","126.26125","56.6","N/A","Sat-AIS",
"2018-08-13 18:00:28Z","36.98984","126.26132","63.3","0.1","Sat-AIS",
"2018-08-13 17:51:28Z","36.98978","126.26095","41.7","0.1","Sat-AIS",
"2018-08-13 17:42:28Z","36.98952","126.26079","6.8","0.1","Sat-AIS",
"2018-08-13 17:39:28Z","36.98951","126.26076","14.7","0.1","Sat-AIS",
"2018-08-13 17:36:28Z","36.98949","126.2607","30.1","0.1","Sat-AIS",
"2018-08-13 17:33:28Z","36.98945","126.26067","39.4","0.1","Sat-AIS",
"2018-08-13 16:42:28Z","36.98905","126.25965","108.2","0.2","Sat-AIS",
"2018-08-13 12:09:28Z","36.98446","126.25526","171.8","0.1","Sat-AIS",
"2018-08-13 12:06:28Z","36.98449","126.25526","272.4","N/A","Sat-AIS",
"2018-08-13 12:03:28Z","36.98445","126.25522","272.4","N/A","Sat-AIS",
"2018-08-13 11:48:28Z","36.98434","126.25544","132.3","0.1","Sat-AIS",
"2018-08-13 11:30:28Z","36.98447","126.2554","316.3","0.1","Sat-AIS",
"2018-08-13 08:30:28Z","36.98932","126.26171","311.5","0.1","Sat-AIS",
"2018-08-13 08:27:28Z","36.98926","126.26187","319.4","0.1","Sat-AIS",
"2018-08-13 08:27:28Z","36.98926","126.26187","319.4","0.1","Sat-AIS",
"2018-08-13 08:03:28Z","36.98941","126.26193","103.4","0.1","Sat-AIS",
"2018-08-13 07:57:28Z","36.98949","126.26181","52.6","N/A","Sat-AIS",
"2018-08-13 07:54:28Z","36.9895","126.26177","109","N/A","Sat-AIS",
"2018-08-13 07:51:28Z","36.98954","126.26181","109","N/A","Sat-AIS",
"2018-08-13 07:33:28Z","36.98981","126.26167","129.4","N/A","Sat-AIS",
"2018-08-13 07:27:28Z","36.98989","126.26164","129.4","N/A","Sat-AIS",
"2018-08-13 07:21:28Z","36.99","126.2615","354.6","N/A","Sat-AIS",
"2018-08-13 07:06:28Z","36.98976","126.26183","126.7","0.1","Sat-AIS",
"2018-08-13 07:06:28Z","36.98976","126.26183","126.7","0.1","Sat-AIS",
"2018-08-13 07:06:28Z","36.98976","126.26183","126.7","0.1","Sat-AIS",
"2018-08-13 06:33:28Z","36.99001","126.26158","110.2","0.1","Sat-AIS",
"2018-08-13 06:30:28Z","36.99003","126.26145","72.2","N/A","Sat-AIS",
"2018-08-13 06:18:28Z","36.98993","126.26152","125.1","0.1","Sat-AIS",
"2018-08-13 06:15:28Z","36.99","126.26148","122.6","0.2","Sat-AIS",
"2018-08-13 05:51:28Z","36.99","126.26154","181.2","N/A","Sat-AIS",
"2018-08-13 05:48:28Z","36.98991","126.26159","95.3","N/A","Sat-AIS",
"2018-08-13 05:45:28Z","36.98992","126.26159","95.3","N/A","Sat-AIS",
"2018-08-13 05:15:28Z","36.98988","126.26119","157.4","0.1","Sat-AIS",
"2018-08-13 05:03:28Z","36.98967","126.26151","305.2","0.4","Sat-AIS",
"2018-08-13 05:00:28Z","36.9894","126.2619","316.4","0.5","Sat-AIS",
"2018-08-13 04:33:28Z","36.98492","126.25781","90.6","0.6","Sat-AIS",
"2018-08-13 04:15:28Z","36.98496","126.25604","83.5","0.1","Sat-AIS",
"2018-08-13 03:57:28Z","36.98482","126.25574","73.3","N/A","Sat-AIS",
"2018-08-13 03:51:28Z","36.98471","126.25572","77.2","0.1","Sat-AIS",
"2018-08-13 03:09:28Z","36.98461","126.25485","115.8","0.1","Sat-AIS",
"2018-08-13 03:03:28Z","36.9846","126.25478","155.5","N/A","Sat-AIS",
"2018-08-13 02:57:28Z","36.98457","126.25479","155.5","N/A","Sat-AIS",
"2018-08-13 02:57:28Z","36.98457","126.25479","155.5","N/A","Sat-AIS",
"2018-08-13 02:57:28Z","36.98457","126.25479","155.5","N/A","Sat-AIS",
"2018-08-13 02:45:28Z","36.9846","126.25471","176.5","N/A","Sat-AIS",
"2018-08-13 01:30:28Z","36.98444","126.25478","152.2","0.2","Sat-AIS",
"2018-08-13 00:21:28Z","36.98449","126.25465","271.7","N/A","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"372457000","9569712","N/A","DUNE","3FWW4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 12:22:39Z","6.44393","95.15867","277.7","11.7","Sat-AIS",
"2018-08-13 09:07:37Z","6.34483","95.79283","278.9","10.7","Sat-AIS",
"2018-08-13 05:57:56Z","6.24967","96.36884","277.9","10.7","Sat-AIS",
"2018-08-13 02:54:48Z","6.17283","96.886","279","10.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"566792000","9590008","N/A","AYACUCHO","AVFG",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:17:55Z","10.21169","-64.79237","4.6","0.1","Sat-AIS",
"2018-08-13 18:47:54Z","10.21228","-64.79254","134.4","0.1","Sat-AIS",
"2018-08-13 18:47:54Z","10.21228","-64.79254","134.4","0.1","Sat-AIS",
"2018-08-13 18:47:54Z","10.21228","-64.79254","134.4","0.1","Sat-AIS",
"2018-08-13 18:47:54Z","10.21228","-64.79254","134.4","0.1","Sat-AIS",
"2018-08-13 06:08:52Z","10.21224","-64.79297","283.2","N/A","Sat-AIS",
"2018-08-13 06:08:45Z","10.21224","-64.79297","283.2","N/A","Sat-AIS",
"2018-08-13 05:44:52Z","10.21244","-64.79307","283.2","N/A","Sat-AIS",
"2018-08-13 01:53:52Z","10.21227","-64.79301","283.2","N/A","Sat-AIS",
