"MMSI","IMO","IR","Ship Name","Call Sign",
"241436000","9776559","N/A","SOPHIA","SVCK2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 06:38:27Z","31.32953","-117.23395","165","7.2","Sat-AIS",
"2018-08-13 06:38:27Z","31.32953","-117.23395","165","7.2","Sat-AIS",
"2018-08-13 06:37:16Z","31.33183","-117.23462","166","7.2","Sat-AIS",
"2018-08-13 06:09:27Z","31.38655","-117.25279","162","7.4","Sat-AIS",
"2018-08-13 06:09:27Z","31.38655","-117.25279","162","7.4","Sat-AIS",
"2018-08-13 06:09:27Z","31.38655","-117.25279","162","7.4","Sat-AIS",
"2018-08-13 06:09:27Z","31.38655","-117.25279","162","7.4","Sat-AIS",
"2018-08-13 06:08:36Z","31.3882","-117.25338","162","7.4","Sat-AIS",
"2018-08-13 06:08:35Z","31.3882","-117.25338","162","7.4","Sat-AIS",
"2018-08-13 06:08:35Z","31.3882","-117.25338","162","7.4","Sat-AIS",
"2018-08-13 06:00:37Z","31.40397","-117.25922","162","7.4","Sat-AIS",
"2018-08-13 04:52:59Z","31.53857","-117.30033","163","7.3","Sat-AIS",
"2018-08-13 04:37:17Z","31.56883","-117.31022","165","7.2","Sat-AIS",
"2018-08-13 04:37:17Z","31.56883","-117.31022","165","7.2","Sat-AIS",
"2018-08-13 04:36:58Z","31.56945","-117.31042","164","7.2","Sat-AIS",
"2018-08-13 04:36:57Z","31.56945","-117.31042","164","7.2","Sat-AIS",
"2018-08-13 04:36:45Z","31.56988","-117.31055","165","7.2","Sat-AIS",
"2018-08-13 04:36:17Z","31.57075","-117.31084","164","7.2","Sat-AIS",
"2018-08-13 04:34:46Z","31.57367","-117.31178","163","7.2","Sat-AIS",
"2018-08-13 04:34:45Z","31.57367","-117.31178","163","7.2","Sat-AIS",
"2018-08-13 04:34:45Z","31.57367","-117.31178","163","7.2","Sat-AIS",
"2018-08-13 04:34:15Z","31.57467","-117.31213","164","7.2","Sat-AIS",
"2018-08-13 04:33:15Z","31.57658","-117.3128","164","7.2","Sat-AIS",
"2018-08-13 04:33:05Z","31.57688","-117.3129","164","7.2","Sat-AIS",
"2018-08-13 04:33:05Z","31.57688","-117.3129","164","7.2","Sat-AIS",
"2018-08-13 04:32:36Z","31.57783","-117.3132","164","7.2","Sat-AIS",
"2018-08-13 04:32:35Z","31.57783","-117.3132","164","7.2","Sat-AIS",
"2018-08-13 04:32:16Z","31.57848","-117.31342","164","7.2","Sat-AIS",
"2018-08-13 04:32:06Z","31.5788","-117.31353","164","7.2","Sat-AIS",
"2018-08-13 04:32:05Z","31.5788","-117.31353","164","7.2","Sat-AIS",
"2018-08-13 04:32:05Z","31.5788","-117.31353","164","7.2","Sat-AIS",
"2018-08-13 04:32:05Z","31.5788","-117.31353","164","7.2","Sat-AIS",
"2018-08-13 04:30:06Z","31.5827","-117.3148","164","7.2","Sat-AIS",
"2018-08-13 04:30:06Z","31.5827","-117.3148","164","7.2","Sat-AIS",
"2018-08-13 04:30:05Z","31.5827","-117.3148","164","7.2","Sat-AIS",
"2018-08-13 04:17:38Z","31.6071","-117.32282","165","7.4","Sat-AIS",
"2018-08-13 03:42:09Z","31.67703","-117.3457","163","7.3","Sat-AIS",
"2018-08-13 03:40:28Z","31.68025","-117.34685","163","7.3","Sat-AIS",
"2018-08-13 03:38:58Z","31.68317","-117.34792","163","7.3","Sat-AIS",
"2018-08-13 03:37:08Z","31.68672","-117.3492","163","7.2","Sat-AIS",
"2018-08-13 03:37:08Z","31.68672","-117.3492","163","7.2","Sat-AIS",
"2018-08-13 03:36:08Z","31.68863","-117.34988","163","7.2","Sat-AIS",
"2018-08-13 03:36:08Z","31.68863","-117.34988","163","7.2","Sat-AIS",
"2018-08-13 03:21:38Z","31.7162","-117.35985","164","7.1","Sat-AIS",
"2018-08-13 03:11:39Z","31.73502","-117.36671","163","6.9","Sat-AIS",
"2018-08-13 02:58:07Z","31.76038","-117.37579","164","7.1","Sat-AIS",
"2018-08-13 02:58:06Z","31.76038","-117.37579","164","7.1","Sat-AIS",
"2018-08-13 02:17:37Z","31.8382","-117.40369","164","7.3","Sat-AIS",
"2018-08-13 02:08:49Z","31.85573","-117.40975","167","7.6","Sat-AIS",
"2018-08-13 00:39:50Z","32.044","-117.47102","164","7.8","Sat-AIS",
"2018-08-13 00:24:29Z","32.07663","-117.48106","165","7.8","Sat-AIS",
"2018-08-13 00:05:27Z","32.11667","-117.49323","165","7.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"564422000","9230878","N/A","EAGLE VIRGINIA","S6HU8",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:57:21Z","-29.8345","8.9655","125","12.1","Sat-AIS",
"2018-08-13 23:53:11Z","-29.82683","8.952","122","12","Sat-AIS",
"2018-08-13 23:52:51Z","-29.82633","8.95083","124","12.1","Sat-AIS",
"2018-08-13 23:52:30Z","-29.8255","8.94967","121","12.1","Sat-AIS",
"2018-08-13 23:52:30Z","-29.8255","8.94967","121","12.1","Sat-AIS",
"2018-08-13 23:52:10Z","-29.825","8.94867","124","12.1","Sat-AIS",
"2018-08-13 23:51:30Z","-29.82383","8.9465","124","12","Sat-AIS",
"2018-08-13 23:50:51Z","-29.8225","8.94433","124","12.1","Sat-AIS",
"2018-08-13 23:50:51Z","-29.8225","8.94433","124","12.1","Sat-AIS",
"2018-08-13 23:50:51Z","-29.8225","8.94433","124","12.1","Sat-AIS",
"2018-08-13 23:50:51Z","-29.8225","8.94433","124","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:50:41Z","-29.82233","8.94383","122","12.1","Sat-AIS",
"2018-08-13 23:49:41Z","-29.8205","8.9405","120","12","Sat-AIS",
"2018-08-13 23:48:41Z","-29.81867","8.93733","122","12.1","Sat-AIS",
"2018-08-13 23:48:41Z","-29.81867","8.93733","122","12.1","Sat-AIS",
"2018-08-13 23:48:20Z","-29.818","8.93617","122","12.1","Sat-AIS",
"2018-08-13 23:47:50Z","-29.817","8.9345","121","12.1","Sat-AIS",
"2018-08-13 23:47:50Z","-29.817","8.9345","121","12.1","Sat-AIS",
"2018-08-13 23:47:31Z","-29.8165","8.9335","122","12.1","Sat-AIS",
"2018-08-13 23:46:20Z","-29.81433","8.92967","122","12.1","Sat-AIS",
"2018-08-13 23:46:20Z","-29.81433","8.92967","122","12.1","Sat-AIS",
"2018-08-13 23:46:20Z","-29.81433","8.92967","122","12.1","Sat-AIS",
"2018-08-13 23:46:10Z","-29.81417","8.929","123","12.1","Sat-AIS",
"2018-08-13 23:46:10Z","-29.81417","8.929","123","12.1","Sat-AIS",
"2018-08-13 23:46:10Z","-29.81417","8.929","123","12.1","Sat-AIS",
"2018-08-13 23:38:40Z","-29.80083","8.9045","120","12","Sat-AIS",
"2018-08-13 23:33:09Z","-29.79133","8.88617","122","12","Sat-AIS",
"2018-08-13 23:33:09Z","-29.79133","8.88617","122","12","Sat-AIS",
"2018-08-13 23:33:09Z","-29.79133","8.88617","122","12","Sat-AIS",
"2018-08-13 23:32:01Z","-29.7895","8.8825","122","12","Sat-AIS",
"2018-08-13 23:09:38Z","-29.75183","8.8085","120","12","Sat-AIS",
"2018-08-13 23:07:48Z","-29.74867","8.80267","122","11.9","Sat-AIS",
"2018-08-13 23:07:37Z","-29.74833","8.802","121","12","Sat-AIS",
"2018-08-13 23:06:58Z","-29.74717","8.8","121","12","Sat-AIS",
"2018-08-13 23:06:48Z","-29.74683","8.7995","121","12","Sat-AIS",
"2018-08-13 23:06:28Z","-29.74633","8.79833","122","12","Sat-AIS",
"2018-08-13 23:05:58Z","-29.74533","8.79667","123","12","Sat-AIS",
"2018-08-13 23:05:48Z","-29.74517","8.79617","122","12","Sat-AIS",
"2018-08-13 23:05:37Z","-29.74483","8.79567","119","11.9","Sat-AIS",
"2018-08-13 23:05:29Z","-29.7445","8.79517","121","11.9","Sat-AIS",
"2018-08-13 23:05:28Z","-29.7445","8.79517","121","11.9","Sat-AIS",
"2018-08-13 23:05:20Z","-29.74433","8.7945","122","12","Sat-AIS",
"2018-08-13 23:04:58Z","-29.74367","8.79333","119","11.9","Sat-AIS",
"2018-08-13 23:04:37Z","-29.743","8.79233","122","12","Sat-AIS",
"2018-08-13 23:04:28Z","-29.74283","8.79183","121","11.9","Sat-AIS",
"2018-08-13 23:04:10Z","-29.74233","8.79083","121","11.9","Sat-AIS",
"2018-08-13 23:04:09Z","-29.74233","8.79083","121","11.9","Sat-AIS",
"2018-08-13 23:03:59Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:59Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:59Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:59Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:59Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:59Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:58Z","-29.742","8.79017","121","11.9","Sat-AIS",
"2018-08-13 23:03:49Z","-29.74167","8.78967","120","11.9","Sat-AIS",
"2018-08-13 23:03:31Z","-29.74117","8.7885","121","11.9","Sat-AIS",
"2018-08-13 23:03:28Z","-29.74117","8.7885","121","11.9","Sat-AIS",
"2018-08-13 23:02:58Z","-29.74017","8.78683","119","11.9","Sat-AIS",
"2018-08-13 23:02:58Z","-29.74017","8.78683","119","11.9","Sat-AIS",
"2018-08-13 23:02:29Z","-29.73933","8.78533","120","12","Sat-AIS",
"2018-08-13 23:02:28Z","-29.73933","8.78533","120","12","Sat-AIS",
"2018-08-13 23:02:28Z","-29.73933","8.78533","120","12","Sat-AIS",
"2018-08-13 23:02:28Z","-29.73933","8.78533","120","12","Sat-AIS",
"2018-08-13 23:02:28Z","-29.73933","8.78533","120","12","Sat-AIS",
"2018-08-13 23:02:18Z","-29.739","8.78483","120","12","Sat-AIS",
"2018-08-13 23:02:09Z","-29.73883","8.78417","121","12","Sat-AIS",
"2018-08-13 23:01:38Z","-29.738","8.7825","121","12","Sat-AIS",
"2018-08-13 23:01:28Z","-29.73767","8.782","119","12","Sat-AIS",
"2018-08-13 23:00:58Z","-29.73683","8.78033","120","12","Sat-AIS",
"2018-08-13 23:00:49Z","-29.7365","8.77983","120","12","Sat-AIS",
"2018-08-13 23:00:49Z","-29.7365","8.77983","120","12","Sat-AIS",
"2018-08-13 23:00:39Z","-29.73617","8.77933","120","12","Sat-AIS",
"2018-08-13 23:00:38Z","-29.73617","8.77933","120","12","Sat-AIS",
"2018-08-13 23:00:30Z","-29.736","8.77867","120","12","Sat-AIS",
"2018-08-13 22:59:59Z","-29.735","8.777","121","11.9","Sat-AIS",
"2018-08-13 22:59:58Z","-29.735","8.777","121","11.9","Sat-AIS",
"2018-08-13 22:59:49Z","-29.73483","8.7765","119","11.9","Sat-AIS",
"2018-08-13 22:59:39Z","-29.7345","8.77583","120","11.9","Sat-AIS",
"2018-08-13 22:59:30Z","-29.73433","8.77533","122","11.9","Sat-AIS",
"2018-08-13 22:59:29Z","-29.73433","8.77533","122","11.9","Sat-AIS",
"2018-08-13 22:59:08Z","-29.73367","8.77433","119","11.9","Sat-AIS",
"2018-08-13 22:58:50Z","-29.73317","8.77317","122","12","Sat-AIS",
"2018-08-13 22:58:49Z","-29.73317","8.77317","122","12","Sat-AIS",
"2018-08-13 22:58:39Z","-29.73283","8.77267","120","11.9","Sat-AIS",
"2018-08-13 22:58:30Z","-29.7325","8.77217","120","11.9","Sat-AIS",
"2018-08-13 22:58:19Z","-29.73233","8.77167","121","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:19Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:57:18Z","-29.7305","8.76833","122","11.9","Sat-AIS",
"2018-08-13 22:56:49Z","-29.72967","8.76667","121","11.9","Sat-AIS",
"2018-08-13 22:56:31Z","-29.729","8.7655","123","11.9","Sat-AIS",
"2018-08-13 22:56:18Z","-29.72867","8.765","122","11.9","Sat-AIS",
"2018-08-13 22:56:09Z","-29.72833","8.7645","120","11.9","Sat-AIS",
"2018-08-13 22:55:49Z","-29.72783","8.76333","123","11.8","Sat-AIS",
"2018-08-13 22:33:40Z","-29.68883","8.69233","122","11.7","Sat-AIS",
"2018-08-13 22:32:40Z","-29.687","8.68917","123","11.7","Sat-AIS",
"2018-08-13 22:28:10Z","-29.67867","8.67517","123","11.6","Sat-AIS",
"2018-08-13 22:27:20Z","-29.67717","8.67267","122","11.6","Sat-AIS",
"2018-08-13 22:21:41Z","-29.66717","8.65517","122","11.6","Sat-AIS",
"2018-08-13 22:21:21Z","-29.6665","8.65417","123","11.6","Sat-AIS",
"2018-08-13 22:16:21Z","-29.65767","8.63867","125","11.7","Sat-AIS",
"2018-08-13 22:16:00Z","-29.657","8.6375","122","11.7","Sat-AIS",
"2018-08-13 22:15:40Z","-29.65633","8.6365","122","11.6","Sat-AIS",
"2018-08-13 22:15:00Z","-29.65517","8.6345","121","11.6","Sat-AIS",
"2018-08-13 22:14:40Z","-29.65467","8.6335","124","11.6","Sat-AIS",
"2018-08-13 22:14:31Z","-29.65433","8.63283","122","11.7","Sat-AIS",
"2018-08-13 22:14:20Z","-29.654","8.63233","122","11.8","Sat-AIS",
"2018-08-13 22:13:50Z","-29.653","8.63083","120","11.8","Sat-AIS",
"2018-08-13 22:13:31Z","-29.6525","8.62983","123","11.7","Sat-AIS",
"2018-08-13 22:13:31Z","-29.6525","8.62983","123","11.7","Sat-AIS",
"2018-08-13 22:12:31Z","-29.65067","8.62667","123","11.5","Sat-AIS",
"2018-08-13 22:12:00Z","-29.64983","8.62517","123","11.6","Sat-AIS",
"2018-08-13 22:11:40Z","-29.64917","8.62417","124","11.6","Sat-AIS",
"2018-08-13 22:11:11Z","-29.64833","8.6225","125","11.6","Sat-AIS",
"2018-08-13 22:11:11Z","-29.64833","8.6225","125","11.6","Sat-AIS",
"2018-08-13 22:11:00Z","-29.648","8.622","124","11.6","Sat-AIS",
"2018-08-13 22:10:40Z","-29.6475","8.621","121","11.6","Sat-AIS",
"2018-08-13 22:10:30Z","-29.64717","8.6205","124","11.7","Sat-AIS",
"2018-08-13 22:10:20Z","-29.64683","8.62","125","11.7","Sat-AIS",
"2018-08-13 22:10:11Z","-29.6465","8.6195","122","11.7","Sat-AIS",
"2018-08-13 22:10:01Z","-29.64617","8.619","122","11.6","Sat-AIS",
"2018-08-13 21:58:20Z","-29.62533","8.58283","123","11.6","Sat-AIS",
"2018-08-13 21:58:19Z","-29.62533","8.58283","123","11.6","Sat-AIS",
"2018-08-13 21:53:09Z","-29.616","8.56683","124","11.6","Sat-AIS",
"2018-08-13 21:53:01Z","-29.61567","8.56633","125","11.6","Sat-AIS",
"2018-08-13 21:47:00Z","-29.60483","8.54783","124","11.6","Sat-AIS",
"2018-08-13 21:31:29Z","-29.577","8.50033","122","11.6","Sat-AIS",
"2018-08-13 21:31:19Z","-29.57683","8.49983","123","11.6","Sat-AIS",
"2018-08-13 21:30:29Z","-29.57517","8.49717","124","11.6","Sat-AIS",
"2018-08-13 21:30:18Z","-29.575","8.49667","124","11.5","Sat-AIS",
"2018-08-13 21:29:29Z","-29.5735","8.49417","122","11.6","Sat-AIS",
"2018-08-13 21:29:29Z","-29.5735","8.49417","122","11.6","Sat-AIS",
"2018-08-13 21:29:08Z","-29.57283","8.493","122","11.6","Sat-AIS",
"2018-08-13 21:28:49Z","-29.57233","8.492","123","11.6","Sat-AIS",
"2018-08-13 21:28:29Z","-29.57167","8.491","122","11.6","Sat-AIS",
"2018-08-13 21:27:30Z","-29.56983","8.48783","123","11.6","Sat-AIS",
"2018-08-13 21:27:18Z","-29.5695","8.48733","123","11.6","Sat-AIS",
"2018-08-13 21:25:30Z","-29.56633","8.48167","124","11.6","Sat-AIS",
"2018-08-13 21:25:09Z","-29.56583","8.48067","124","11.6","Sat-AIS",
"2018-08-13 21:25:00Z","-29.5655","8.48017","123","11.5","Sat-AIS",
"2018-08-13 21:24:49Z","-29.56517","8.47967","124","11.5","Sat-AIS",
"2018-08-13 21:24:18Z","-29.56417","8.47817","120","11.6","Sat-AIS",
"2018-08-13 21:24:18Z","-29.56417","8.47817","120","11.6","Sat-AIS",
"2018-08-13 21:24:18Z","-29.56417","8.47817","120","11.6","Sat-AIS",
"2018-08-13 21:24:09Z","-29.564","8.47767","123","11.5","Sat-AIS",
"2018-08-13 21:23:50Z","-29.56333","8.4765","123","11.6","Sat-AIS",
"2018-08-13 21:23:49Z","-29.56333","8.4765","123","11.6","Sat-AIS",
"2018-08-13 21:23:20Z","-29.5625","8.475","124","11.6","Sat-AIS",
"2018-08-13 21:23:20Z","-29.5625","8.475","124","11.6","Sat-AIS",
"2018-08-13 21:23:09Z","-29.56217","8.4745","122","11.6","Sat-AIS",
"2018-08-13 21:22:59Z","-29.56183","8.474","120","11.6","Sat-AIS",
"2018-08-13 21:22:49Z","-29.5615","8.4735","120","11.6","Sat-AIS",
"2018-08-13 21:22:09Z","-29.5605","8.47133","120","11.6","Sat-AIS",
"2018-08-13 21:21:49Z","-29.55983","8.47033","122","11.6","Sat-AIS",
"2018-08-13 21:18:40Z","-29.55433","8.4605","122","11.5","Sat-AIS",
"2018-08-13 21:18:00Z","-29.55333","8.4585","120","11.4","Sat-AIS",
"2018-08-13 21:13:20Z","-29.545","8.44433","123","11.3","Sat-AIS",
"2018-08-13 21:12:50Z","-29.54417","8.44283","121","11.3","Sat-AIS",
"2018-08-13 21:12:50Z","-29.54417","8.44283","121","11.3","Sat-AIS",
"2018-08-13 21:12:50Z","-29.54417","8.44283","121","11.3","Sat-AIS",
"2018-08-13 21:12:50Z","-29.54417","8.44283","121","11.3","Sat-AIS",
"2018-08-13 20:49:20Z","-29.50367","8.369","121","11.7","Sat-AIS",
"2018-08-13 20:44:51Z","-29.49617","8.3545","121","11.7","Sat-AIS",
"2018-08-13 20:43:51Z","-29.4945","8.35133","118","11.8","Sat-AIS",
"2018-08-13 20:39:31Z","-29.48717","8.33717","121","11.9","Sat-AIS",
"2018-08-13 20:39:10Z","-29.48667","8.336","120","11.9","Sat-AIS",
"2018-08-13 20:39:01Z","-29.48633","8.3355","119","11.9","Sat-AIS",
"2018-08-13 20:38:41Z","-29.48583","8.3345","120","11.8","Sat-AIS",
"2018-08-13 20:38:31Z","-29.4855","8.334","121","11.8","Sat-AIS",
"2018-08-13 20:38:10Z","-29.48483","8.33283","119","11.9","Sat-AIS",
"2018-08-13 20:38:01Z","-29.48467","8.33233","120","11.9","Sat-AIS",
"2018-08-13 20:37:31Z","-29.48383","8.33067","118","11.8","Sat-AIS",
"2018-08-13 20:37:01Z","-29.483","8.329","120","11.9","Sat-AIS",
"2018-08-13 20:36:50Z","-29.48267","8.3285","119","11.9","Sat-AIS",
"2018-08-13 20:36:31Z","-29.48217","8.32733","121","11.8","Sat-AIS",
"2018-08-13 20:36:01Z","-29.48133","8.32583","120","11.8","Sat-AIS",
"2018-08-13 20:35:50Z","-29.481","8.32517","121","11.8","Sat-AIS",
"2018-08-13 20:35:41Z","-29.48083","8.32483","121","11.8","Sat-AIS",
"2018-08-13 20:35:01Z","-29.4795","8.3225","121","11.8","Sat-AIS",
"2018-08-13 20:34:50Z","-29.47933","8.322","121","11.8","Sat-AIS",
"2018-08-13 20:34:41Z","-29.479","8.3215","119","11.9","Sat-AIS",
"2018-08-13 20:34:21Z","-29.4785","8.3205","121","11.8","Sat-AIS",
"2018-08-13 20:33:01Z","-29.47617","8.316","120","11.9","Sat-AIS",
"2018-08-13 20:11:31Z","-29.4395","8.247","125","11.8","Sat-AIS",
"2018-08-13 20:09:19Z","-29.43533","8.2405","123","11.8","Sat-AIS",
"2018-08-13 20:03:39Z","-29.4245","8.223","125","11.9","Sat-AIS",
"2018-08-13 20:03:20Z","-29.42383","8.222","123","11.9","Sat-AIS",
"2018-08-13 19:41:59Z","-29.38283","8.15567","123","12","Sat-AIS",
"2018-08-13 19:41:59Z","-29.38283","8.15567","123","12","Sat-AIS",
"2018-08-13 19:41:38Z","-29.38217","8.15433","125","12","Sat-AIS",
"2018-08-13 19:41:08Z","-29.38117","8.15283","124","11.9","Sat-AIS",
"2018-08-13 19:40:38Z","-29.38033","8.15133","124","11.9","Sat-AIS",
"2018-08-13 19:40:38Z","-29.38033","8.15133","124","11.9","Sat-AIS",
"2018-08-13 19:40:28Z","-29.38","8.15083","124","11.9","Sat-AIS",
"2018-08-13 19:40:28Z","-29.38","8.15083","124","11.9","Sat-AIS",
"2018-08-13 19:40:08Z","-29.37933","8.14967","123","11.9","Sat-AIS",
"2018-08-13 19:40:08Z","-29.37933","8.14967","123","11.9","Sat-AIS",
"2018-08-13 19:39:59Z","-29.37917","8.14933","125","11.9","Sat-AIS",
"2018-08-13 19:39:59Z","-29.37917","8.14933","125","11.9","Sat-AIS",
"2018-08-13 19:39:18Z","-29.37767","8.14717","124","11.9","Sat-AIS",
"2018-08-13 19:39:08Z","-29.3775","8.1465","125","11.9","Sat-AIS",
"2018-08-13 19:39:08Z","-29.3775","8.1465","125","11.9","Sat-AIS",
"2018-08-13 19:38:39Z","-29.3765","8.14517","125","11.9","Sat-AIS",
"2018-08-13 19:38:39Z","-29.3765","8.14517","125","11.9","Sat-AIS",
"2018-08-13 19:38:39Z","-29.3765","8.14517","125","11.9","Sat-AIS",
"2018-08-13 19:38:39Z","-29.3765","8.14517","125","11.9","Sat-AIS",
"2018-08-13 19:38:29Z","-29.37617","8.1445","125","11.8","Sat-AIS",
"2018-08-13 19:38:29Z","-29.37617","8.1445","125","11.8","Sat-AIS",
"2018-08-13 19:38:18Z","-29.37583","8.144","124","11.9","Sat-AIS",
"2018-08-13 19:38:08Z","-29.3755","8.1435","124","11.9","Sat-AIS",
"2018-08-13 19:38:08Z","-29.3755","8.1435","124","11.9","Sat-AIS",
"2018-08-13 19:38:08Z","-29.3755","8.1435","124","11.9","Sat-AIS",
"2018-08-13 19:38:07Z","-29.3755","8.1435","124","11.9","Sat-AIS",
"2018-08-13 19:37:58Z","-29.37517","8.143","126","11.9","Sat-AIS",
"2018-08-13 19:37:58Z","-29.37517","8.143","126","11.9","Sat-AIS",
"2018-08-13 19:37:58Z","-29.37517","8.143","126","11.9","Sat-AIS",
"2018-08-13 19:37:48Z","-29.37483","8.1425","127","11.9","Sat-AIS",
"2018-08-13 19:37:48Z","-29.37483","8.1425","127","11.9","Sat-AIS",
"2018-08-13 19:37:48Z","-29.37483","8.1425","127","11.9","Sat-AIS",
"2018-08-13 19:37:47Z","-29.37483","8.1425","127","11.9","Sat-AIS",
"2018-08-13 19:37:47Z","-29.37483","8.1425","127","11.9","Sat-AIS",
"2018-08-13 19:37:39Z","-29.3745","8.142","123","12","Sat-AIS",
"2018-08-13 19:37:39Z","-29.3745","8.142","123","12","Sat-AIS",
"2018-08-13 19:37:39Z","-29.3745","8.142","123","12","Sat-AIS",
"2018-08-13 19:37:39Z","-29.3745","8.142","123","12","Sat-AIS",
"2018-08-13 19:37:39Z","-29.3745","8.142","123","12","Sat-AIS",
"2018-08-13 19:37:39Z","-29.3745","8.142","123","12","Sat-AIS",
"2018-08-13 19:37:30Z","-29.37417","8.1415","124","12","Sat-AIS",
"2018-08-13 19:37:29Z","-29.37417","8.1415","124","12","Sat-AIS",
"2018-08-13 19:37:29Z","-29.37417","8.1415","124","12","Sat-AIS",
"2018-08-13 19:37:28Z","-29.37417","8.1415","124","12","Sat-AIS",
"2018-08-13 19:37:28Z","-29.37417","8.1415","124","12","Sat-AIS",
"2018-08-13 19:37:18Z","-29.37383","8.14083","126","11.9","Sat-AIS",
"2018-08-13 19:37:08Z","-29.37367","8.14033","126","11.9","Sat-AIS",
"2018-08-13 19:37:07Z","-29.37367","8.14033","126","11.9","Sat-AIS",
"2018-08-13 19:36:58Z","-29.37333","8.14","124","11.9","Sat-AIS",
"2018-08-13 19:36:39Z","-29.37267","8.139","125","11.9","Sat-AIS",
"2018-08-13 19:36:39Z","-29.37267","8.139","125","11.9","Sat-AIS",
"2018-08-13 19:36:39Z","-29.37267","8.139","125","11.9","Sat-AIS",
"2018-08-13 19:36:39Z","-29.37267","8.139","125","11.9","Sat-AIS",
"2018-08-13 19:36:38Z","-29.37267","8.139","125","11.9","Sat-AIS",
"2018-08-13 19:36:38Z","-29.37267","8.139","125","11.9","Sat-AIS",
"2018-08-13 19:36:29Z","-29.37233","8.13833","124","11.9","Sat-AIS",
"2018-08-13 19:36:08Z","-29.37167","8.13733","124","11.9","Sat-AIS",
"2018-08-13 19:36:08Z","-29.37167","8.13733","124","11.9","Sat-AIS",
"2018-08-13 19:36:08Z","-29.37167","8.13733","124","11.9","Sat-AIS",
"2018-08-13 19:35:58Z","-29.37133","8.13667","125","11.9","Sat-AIS",
"2018-08-13 19:35:39Z","-29.37067","8.13583","122","11.9","Sat-AIS",
"2018-08-13 19:35:08Z","-29.36983","8.13417","125","12","Sat-AIS",
"2018-08-13 19:35:08Z","-29.36983","8.13417","125","12","Sat-AIS",
"2018-08-13 19:34:59Z","-29.3695","8.13367","121","12","Sat-AIS",
"2018-08-13 19:34:58Z","-29.3695","8.13367","121","12","Sat-AIS",
"2018-08-13 19:34:39Z","-29.369","8.1325","125","12","Sat-AIS",
"2018-08-13 19:34:29Z","-29.36867","8.132","124","12","Sat-AIS",
"2018-08-13 19:34:08Z","-29.368","8.131","123","12","Sat-AIS",
"2018-08-13 19:34:08Z","-29.368","8.131","123","12","Sat-AIS",
"2018-08-13 19:33:08Z","-29.366","8.12767","123","12.1","Sat-AIS",
"2018-08-13 19:33:08Z","-29.366","8.12767","123","12.1","Sat-AIS",
"2018-08-13 19:32:59Z","-29.36583","8.12733","125","12","Sat-AIS",
"2018-08-13 19:32:48Z","-29.3655","8.12667","125","12","Sat-AIS",
"2018-08-13 19:32:29Z","-29.36483","8.12567","124","12","Sat-AIS",
"2018-08-13 19:32:29Z","-29.36483","8.12567","124","12","Sat-AIS",
"2018-08-13 19:32:08Z","-29.36417","8.12467","124","12","Sat-AIS",
"2018-08-13 19:32:08Z","-29.36417","8.12467","124","12","Sat-AIS",
"2018-08-13 19:32:08Z","-29.36417","8.12467","124","12","Sat-AIS",
"2018-08-13 19:32:00Z","-29.36383","8.12417","124","12","Sat-AIS",
