"MMSI","IMO","IR","Ship Name","Call Sign",
"563950000","9532599","N/A","YUAN ZHUO HAI","ZJL8035",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 10:24:35Z","-7.73136","-31.49921","126.6","12.4","Sat-AIS",
"2018-08-13 10:23:54Z","-7.7299","-31.50115","127.3","12.4","Sat-AIS",
"2018-08-13 10:23:46Z","-7.72956","-31.50162","127.7","12.4","Sat-AIS",
"2018-08-13 10:23:36Z","-7.72924","-31.50204","127.6","12.4","Sat-AIS",
"2018-08-13 10:23:36Z","-7.72924","-31.50204","127.6","12.4","Sat-AIS",
"2018-08-13 10:23:27Z","-7.72893","-31.50245","127.4","12.5","Sat-AIS",
"2018-08-13 10:23:16Z","-7.72854","-31.50296","126.8","12.5","Sat-AIS",
"2018-08-13 10:23:16Z","-7.72854","-31.50296","126.8","12.5","Sat-AIS",
"2018-08-13 10:23:14Z","-7.72854","-31.50296","126.8","12.5","Sat-AIS",
"2018-08-13 10:23:06Z","-7.72818","-31.50343","127.1","12.4","Sat-AIS",
"2018-08-13 10:23:04Z","-7.72818","-31.50343","127.1","12.4","Sat-AIS",
"2018-08-13 10:23:04Z","-7.72818","-31.50343","127.1","12.4","Sat-AIS",
"2018-08-13 10:23:04Z","-7.72818","-31.50343","127.1","12.4","Sat-AIS",
"2018-08-13 10:22:57Z","-7.72786","-31.50385","127.1","12.5","Sat-AIS",
"2018-08-13 10:22:56Z","-7.72786","-31.50385","127.1","12.5","Sat-AIS",
"2018-08-13 10:22:56Z","-7.72786","-31.50385","127.1","12.5","Sat-AIS",
"2018-08-13 10:22:56Z","-7.72786","-31.50385","127.1","12.5","Sat-AIS",
"2018-08-13 10:22:46Z","-7.72748","-31.50436","127.5","12.5","Sat-AIS",
"2018-08-13 10:22:37Z","-7.72716","-31.50478","127.6","12.5","Sat-AIS",
"2018-08-13 10:22:16Z","-7.72641","-31.50575","127.7","12.5","Sat-AIS",
"2018-08-13 10:22:16Z","-7.72641","-31.50575","127.7","12.5","Sat-AIS",
"2018-08-13 10:22:15Z","-7.72641","-31.50575","127.7","12.5","Sat-AIS",
"2018-08-13 10:22:14Z","-7.72641","-31.50575","127.7","12.5","Sat-AIS",
"2018-08-13 10:22:06Z","-7.72607","-31.50621","128.2","12.5","Sat-AIS",
"2018-08-13 10:21:57Z","-7.72575","-31.50662","128.4","12.4","Sat-AIS",
"2018-08-13 10:21:46Z","-7.72537","-31.50711","128.4","12.5","Sat-AIS",
"2018-08-13 10:21:37Z","-7.72505","-31.50752","128.6","12.4","Sat-AIS",
"2018-08-13 10:21:35Z","-7.72505","-31.50752","128.6","12.4","Sat-AIS",
"2018-08-13 10:21:27Z","-7.72468","-31.50798","128.6","12.5","Sat-AIS",
"2018-08-13 10:21:26Z","-7.72468","-31.50798","128.6","12.5","Sat-AIS",
"2018-08-13 10:21:25Z","-7.72468","-31.50798","128.6","12.5","Sat-AIS",
"2018-08-13 10:21:16Z","-7.72425","-31.50852","128.4","12.5","Sat-AIS",
"2018-08-13 10:21:06Z","-7.72388","-31.50898","128.2","12.4","Sat-AIS",
"2018-08-13 10:20:57Z","-7.72359","-31.50935","128.6","12.4","Sat-AIS",
"2018-08-13 10:20:57Z","-7.72359","-31.50935","128.6","12.4","Sat-AIS",
"2018-08-13 10:20:56Z","-7.72359","-31.50935","128.6","12.4","Sat-AIS",
"2018-08-13 10:20:46Z","-7.72319","-31.50986","128.2","12.4","Sat-AIS",
"2018-08-13 10:20:44Z","-7.72319","-31.50986","128.2","12.4","Sat-AIS",
"2018-08-13 10:20:44Z","-7.72319","-31.50986","128.2","12.4","Sat-AIS",
"2018-08-13 10:20:37Z","-7.72286","-31.51027","128.3","12.4","Sat-AIS",
"2018-08-13 10:20:36Z","-7.72286","-31.51027","128.3","12.4","Sat-AIS",
"2018-08-13 10:20:35Z","-7.72286","-31.51027","128.3","12.4","Sat-AIS",
"2018-08-13 10:20:27Z","-7.7225","-31.51073","128.1","12.4","Sat-AIS",
"2018-08-13 10:20:27Z","-7.7225","-31.51073","128.1","12.4","Sat-AIS",
"2018-08-13 10:20:25Z","-7.7225","-31.51073","128.1","12.4","Sat-AIS",
