"MMSI","IMO","IR","Ship Name","Call Sign",
"372251000","9325037","N/A","COSMERRY LAKE","3EHV",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 06:13:03Z","-34.69968","23.15027","263.3","9.8","Sat-AIS",
"2018-08-13 06:12:23Z","-34.69952","23.15241","263","9.9","Sat-AIS",
"2018-08-13 06:12:03Z","-34.69941","23.15358","267.1","10","Sat-AIS",
"2018-08-13 06:11:44Z","-34.6993","23.15465","262.2","10","Sat-AIS",
"2018-08-13 06:11:22Z","-34.69833","23.155","262","5","Sat-AIS",
"2018-08-13 06:10:04Z","-34.69879","23.16028","261","10.2","Sat-AIS",
"2018-08-13 06:09:45Z","-34.69865","23.16129","265","10.2","Sat-AIS",
"2018-08-13 06:04:24Z","-34.69685","23.17954","259.1","10.1","Sat-AIS",
"2018-08-13 05:18:32Z","-34.68324","23.36333","261.9","12.3","Sat-AIS",
"2018-08-13 05:18:32Z","-34.68324","23.36333","261.9","12.3","Sat-AIS",
"2018-08-13 05:18:02Z","-34.68298","23.36538","262.2","12.2","Sat-AIS",
"2018-08-13 05:17:52Z","-34.68292","23.36607","261.3","12.2","Sat-AIS",
"2018-08-13 05:16:33Z","-34.68241","23.37142","263.4","12","Sat-AIS",
"2018-08-13 05:16:22Z","-34.68235","23.37209","262.8","12.2","Sat-AIS",
"2018-08-13 05:15:42Z","-34.68213","23.37478","265.3","12.2","Sat-AIS",
"2018-08-13 05:15:03Z","-34.6819","23.37747","265.3","12.2","Sat-AIS",
"2018-08-13 05:15:02Z","-34.6819","23.37747","265.3","12.2","Sat-AIS",
"2018-08-13 05:01:05Z","-34.67658","23.43084","262.2","10.5","Sat-AIS",
"2018-08-13 04:55:26Z","-34.67476","23.4505","266.1","10.6","Sat-AIS",
"2018-08-13 04:55:26Z","-34.67476","23.4505","266.1","10.6","Sat-AIS",
"2018-08-13 04:55:26Z","-34.67476","23.4505","266.1","10.6","Sat-AIS",
"2018-08-13 04:55:26Z","-34.67476","23.4505","266.1","10.6","Sat-AIS",
"2018-08-13 04:38:04Z","-34.66935","23.51143","262.7","10.5","Sat-AIS",
"2018-08-13 04:37:53Z","-34.66929","23.51203","261.5","10.5","Sat-AIS",
"2018-08-13 04:37:53Z","-34.66929","23.51203","261.5","10.5","Sat-AIS",
"2018-08-13 04:37:33Z","-34.66916","23.51319","265.1","10.5","Sat-AIS",
"2018-08-13 04:36:04Z","-34.6687","23.51847","265.7","10.5","Sat-AIS",
"2018-08-13 04:35:05Z","-34.66845","23.52198","267.3","10.5","Sat-AIS",
"2018-08-13 04:34:54Z","-34.66841","23.52256","267","10.5","Sat-AIS",
"2018-08-13 04:34:54Z","-34.66841","23.52256","267","10.5","Sat-AIS",
"2018-08-13 04:33:54Z","-34.66816","23.52605","264.8","10.6","Sat-AIS",
"2018-08-13 04:31:23Z","-34.66734","23.5348","263.4","10.4","Sat-AIS",
"2018-08-13 04:30:54Z","-34.66717","23.53655","263.5","10.6","Sat-AIS",
"2018-08-13 04:24:14Z","-34.66514","23.55997","263.7","10.9","Sat-AIS",
"2018-08-13 04:08:04Z","-34.65999","23.6169","263.5","10","Sat-AIS",
"2018-08-13 03:53:45Z","-34.65535","23.66687","264.6","10.7","Sat-AIS",
"2018-08-13 03:48:16Z","-34.65374","23.68661","266.9","10.7","Sat-AIS",
"2018-08-13 03:26:15Z","-34.64833","23.76573","264","11.1","Sat-AIS",
"2018-08-13 03:19:05Z","-34.64605","23.79174","261.5","10.5","Sat-AIS",
"2018-08-13 03:12:56Z","-34.64406","23.81369","265.2","10.7","Sat-AIS",
"2018-08-13 03:00:25Z","-34.64005","23.85827","266","10.8","Sat-AIS",
"2018-08-13 02:51:55Z","-34.63696","23.88928","266.1","10.7","Sat-AIS",
"2018-08-13 02:46:55Z","-34.63533","23.90721","266.6","10.9","Sat-AIS",
"2018-08-13 02:46:55Z","-34.63533","23.90721","266.6","10.9","Sat-AIS",
"2018-08-13 02:41:33Z","-34.63375","23.92649","265.4","10.8","Sat-AIS",
"2018-08-13 02:34:24Z","-34.63196","23.95223","265.5","10.9","Sat-AIS",
"2018-08-13 02:19:03Z","-34.62573","24.00733","259.6","10.8","Sat-AIS",
"2018-08-13 01:50:14Z","-34.61673","24.11213","262.8","10.7","Sat-AIS",
"2018-08-13 01:43:46Z","-34.61481","24.1356","264.3","11","Sat-AIS",
"2018-08-13 01:39:14Z","-34.6137","24.15237","262.1","11.3","Sat-AIS",
"2018-08-13 01:14:06Z","-34.60741","24.24525","265.8","10.6","Sat-AIS",
"2018-08-13 01:08:26Z","-34.60557","24.26549","265.5","10.9","Sat-AIS",
"2018-08-13 00:40:05Z","-34.5959","24.36698","263.6","10.6","Sat-AIS",
"2018-08-13 00:28:05Z","-34.59049","24.40913","259.8","10.5","Sat-AIS",
"2018-08-13 00:04:24Z","-34.58158","24.49446","265.8","10.8","Sat-AIS",
"2018-08-13 00:02:25Z","-34.58103","24.50173","265.2","10.9","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"432707000","9391751","N/A","SAKURAGAWA","7JFL",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 22:49:16Z","14.39553","70.4513","145","14","Sat-AIS",
"2018-08-13 21:33:55Z","14.63672","70.28371","146","13.5","Sat-AIS",
"2018-08-13 19:59:13Z","14.9439","70.0728","144","14.2","Sat-AIS",
"2018-08-13 19:59:13Z","14.9439","70.0728","144","14.2","Sat-AIS",
"2018-08-13 19:59:13Z","14.9439","70.0728","144","14.2","Sat-AIS",
"2018-08-13 19:59:13Z","14.9439","70.0728","144","14.2","Sat-AIS",
"2018-08-13 19:59:13Z","14.9439","70.0728","144","14.2","Sat-AIS",
"2018-08-13 19:52:07Z","14.96713","70.0562","145","14.2","Sat-AIS",
"2018-08-13 19:40:18Z","15.0055","70.02855","144","14.2","Sat-AIS",
"2018-08-13 14:53:20Z","15.91372","69.39088","143","13.6","Sat-AIS",
"2018-08-13 10:37:41Z","16.71623","68.81433","144","13.7","Sat-AIS",
"2018-08-13 06:03:56Z","17.56057","68.21377","142","13.3","Sat-AIS",
"2018-08-13 06:03:15Z","17.56262","68.21222","147","13.2","Sat-AIS",
"2018-08-13 03:55:24Z","17.94972","67.93562","143","13.2","Sat-AIS",
"2018-08-13 03:52:06Z","17.95963","67.9283","148","12.9","Sat-AIS",
"2018-08-13 03:52:05Z","17.95963","67.9283","148","12.9","Sat-AIS",
"2018-08-13 03:52:05Z","17.95963","67.9283","148","12.9","Sat-AIS",
"2018-08-13 03:22:59Z","18.04655","67.86639","143","13.1","Sat-AIS",
"2018-08-13 03:22:59Z","18.04655","67.86639","143","13.1","Sat-AIS",
"2018-08-13 02:44:36Z","18.16438","67.78416","144","13.4","Sat-AIS",
"2018-08-13 02:39:36Z","18.18002","67.77332","145","13.4","Sat-AIS",
"2018-08-13 02:37:57Z","18.18513","67.76971","145","13.3","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"241295000","9174220","N/A","MARAN REGULUS","SVBX4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 18:52:00Z","1.20467","103.67467","4","0","LRIT",
"2018-08-13 12:52:00Z","1.20333","103.66867","326","0","LRIT",
"2018-08-13 06:52:00Z","1.20533","103.67467","37","0","LRIT",
"2018-08-13 05:18:33Z","1.20417","103.67484","190","N/A","Sat-AIS",
"2018-08-13 05:18:33Z","1.20417","103.67484","190","N/A","Sat-AIS",
"2018-08-13 00:52:00Z","1.20533","103.67467","98","0","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538003869","9513402","N/A","KAZUSA","V7TR9",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 21:54:30Z","31.66654","135.56987","153.4","13.4","Sat-AIS",
"2018-08-13 21:54:29Z","31.66654","135.56987","153.4","13.4","Sat-AIS",
"2018-08-13 21:54:29Z","31.66654","135.56987","153.4","13.4","Sat-AIS",
"2018-08-13 16:16:15Z","32.54622","135.3083","171.8","10.2","Sat-AIS",
"2018-08-13 12:08:45Z","33.30096","135.07274","168.4","10.8","Sat-AIS",
"2018-08-13 09:27:04Z","33.80013","134.99545","168.9","11.1","Sat-AIS",
"2018-08-13 03:35:31Z","34.48425","134.6101","67.3","14.7","Sat-AIS",
"2018-08-13 03:32:43Z","34.4798","134.59732","67.1","14.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"235079902","9294331","N/A","ALTAIR TRADER","2DLB2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 09:52:15Z","7.78777","76.71864","330.7","15.8","Sat-AIS",
"2018-08-13 05:59:37Z","7.17241","77.47691","298","15.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"564430000","9513751","N/A","PHOENIX VIGOR","9V8197",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:57:21Z","-34.9544","20.77138","259","12","Sat-AIS",
"2018-08-13 23:56:42Z","-34.954","20.77403","258","11.9","Sat-AIS",
"2018-08-13 23:54:52Z","-34.95285","20.78137","259","12.1","Sat-AIS",
"2018-08-13 23:54:22Z","-34.95255","20.7834","260","12.1","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:54:01Z","-34.95232","20.78488","258","12","Sat-AIS",
"2018-08-13 23:53:52Z","-34.95223","20.7855","259","12.1","Sat-AIS",
"2018-08-13 23:53:52Z","-34.95223","20.7855","259","12.1","Sat-AIS",
"2018-08-13 23:53:42Z","-34.95213","20.7861","260","12.1","Sat-AIS",
"2018-08-13 23:52:52Z","-34.95165","20.78943","260","12","Sat-AIS",
"2018-08-13 23:52:42Z","-34.95157","20.79012","258","12","Sat-AIS",
"2018-08-13 23:52:42Z","-34.95157","20.79012","258","12","Sat-AIS",
"2018-08-13 23:52:32Z","-34.95147","20.79085","258","12","Sat-AIS",
"2018-08-13 23:52:22Z","-34.95135","20.79145","260","12.1","Sat-AIS",
"2018-08-13 23:52:12Z","-34.95123","20.79212","260","12.1","Sat-AIS",
"2018-08-13 23:52:02Z","-34.95115","20.79278","258","12","Sat-AIS",
"2018-08-13 23:51:52Z","-34.95105","20.79347","257","12","Sat-AIS",
"2018-08-13 23:51:42Z","-34.95095","20.7942","259","12","Sat-AIS",
"2018-08-13 23:51:32Z","-34.95087","20.79488","260","11.9","Sat-AIS",
"2018-08-13 23:51:22Z","-34.95077","20.79555","259","12","Sat-AIS",
"2018-08-13 23:51:12Z","-34.95067","20.79622","259","12","Sat-AIS",
"2018-08-13 23:51:02Z","-34.95057","20.79687","259","12","Sat-AIS",
"2018-08-13 23:50:42Z","-34.95038","20.79813","260","11.9","Sat-AIS",
"2018-08-13 23:50:42Z","-34.95038","20.79813","260","11.9","Sat-AIS",
"2018-08-13 23:50:42Z","-34.95038","20.79813","260","11.9","Sat-AIS",
"2018-08-13 23:50:32Z","-34.95028","20.79887","260","11.9","Sat-AIS",
"2018-08-13 23:50:22Z","-34.9502","20.79953","259","12","Sat-AIS",
"2018-08-13 23:50:02Z","-34.94998","20.80085","260","12.1","Sat-AIS",
"2018-08-13 23:49:32Z","-34.94968","20.80287","259","12.1","Sat-AIS",
"2018-08-13 23:49:22Z","-34.94959","20.80347","259","12.1","Sat-AIS",
"2018-08-13 23:49:12Z","-34.94948","20.80422","258","12.1","Sat-AIS",
"2018-08-13 23:49:02Z","-34.94938","20.80488","258","12","Sat-AIS",
"2018-08-13 23:49:02Z","-34.94938","20.80488","258","12","Sat-AIS",
"2018-08-13 23:49:02Z","-34.94938","20.80488","258","12","Sat-AIS",
"2018-08-13 23:44:51Z","-34.94684","20.82145","260","11.9","Sat-AIS",
"2018-08-13 23:39:41Z","-34.94377","20.84198","259","11.9","Sat-AIS",
"2018-08-13 23:39:30Z","-34.94367","20.84265","260","11.9","Sat-AIS",
"2018-08-13 23:39:30Z","-34.94367","20.84265","260","11.9","Sat-AIS",
"2018-08-13 23:34:21Z","-34.94074","20.863","261","11.8","Sat-AIS",
"2018-08-13 23:34:01Z","-34.94053","20.86445","258","11.9","Sat-AIS",
"2018-08-13 23:09:01Z","-34.92555","20.96237","259","11.9","Sat-AIS",
"2018-08-13 23:06:09Z","-34.92395","20.97378","260","12.1","Sat-AIS",
"2018-08-13 23:05:58Z","-34.92387","20.97447","259","12.1","Sat-AIS",
"2018-08-13 23:05:40Z","-34.92368","20.97568","260","12","Sat-AIS",
"2018-08-13 23:05:30Z","-34.92358","20.97635","259","12","Sat-AIS",
"2018-08-13 23:05:30Z","-34.92358","20.97635","259","12","Sat-AIS",
"2018-08-13 23:05:30Z","-34.92358","20.97635","259","12","Sat-AIS",
"2018-08-13 23:05:20Z","-34.92349","20.97708","259","12","Sat-AIS",
"2018-08-13 23:05:09Z","-34.92338","20.97777","259","12","Sat-AIS",
"2018-08-13 23:04:58Z","-34.92328","20.9785","259","12","Sat-AIS",
"2018-08-13 23:04:41Z","-34.92308","20.97972","258","12.1","Sat-AIS",
"2018-08-13 23:04:40Z","-34.92308","20.97972","258","12.1","Sat-AIS",
"2018-08-13 23:04:29Z","-34.92297","20.98045","259","12.1","Sat-AIS",
"2018-08-13 23:04:20Z","-34.92287","20.98105","259","12","Sat-AIS",
"2018-08-13 23:04:10Z","-34.92277","20.98178","258","12","Sat-AIS",
"2018-08-13 23:03:59Z","-34.92265","20.98253","258","12","Sat-AIS",
"2018-08-13 23:03:59Z","-34.92265","20.98253","258","12","Sat-AIS",
"2018-08-13 23:03:42Z","-34.92245","20.98373","257","12.1","Sat-AIS",
"2018-08-13 23:03:20Z","-34.92222","20.98513","257","12.2","Sat-AIS",
"2018-08-13 23:02:29Z","-34.92162","20.98848","258","12.1","Sat-AIS",
"2018-08-13 23:02:21Z","-34.92152","20.98908","258","12.1","Sat-AIS",
"2018-08-13 23:02:20Z","-34.92152","20.98908","258","12.1","Sat-AIS",
"2018-08-13 23:01:39Z","-34.92103","20.99182","256","12","Sat-AIS",
"2018-08-13 23:01:39Z","-34.92103","20.99182","256","12","Sat-AIS",
"2018-08-13 23:01:39Z","-34.92103","20.99182","256","12","Sat-AIS",
"2018-08-13 23:01:29Z","-34.92092","20.99248","256","12","Sat-AIS",
"2018-08-13 23:01:21Z","-34.9208","20.99315","257","12","Sat-AIS",
"2018-08-13 23:01:20Z","-34.9208","20.99315","257","12","Sat-AIS",
"2018-08-13 23:01:10Z","-34.92067","20.9938","257","12","Sat-AIS",
"2018-08-13 23:00:50Z","-34.92043","20.99513","256","12","Sat-AIS",
"2018-08-13 23:00:30Z","-34.92019","20.99653","257","12","Sat-AIS",
"2018-08-13 23:00:20Z","-34.92007","20.99712","259","12.1","Sat-AIS",
"2018-08-13 22:58:30Z","-34.91892","21.00452","258","12","Sat-AIS",
"2018-08-13 22:34:22Z","-34.90428","21.09898","259","11.9","Sat-AIS",
"2018-08-13 22:33:42Z","-34.9039","21.10163","259","11.8","Sat-AIS",
"2018-08-13 22:29:12Z","-34.9012","21.11953","259","12","Sat-AIS",
"2018-08-13 22:28:41Z","-34.90088","21.12157","258","12","Sat-AIS",
"2018-08-13 22:24:02Z","-34.89795","21.1399","257","11.8","Sat-AIS",
"2018-08-13 22:23:31Z","-34.89762","21.142","260","11.8","Sat-AIS",
"2018-08-13 22:20:41Z","-34.8958","21.153","256","11.6","Sat-AIS",
"2018-08-13 22:19:41Z","-34.89508","21.15675","259","11.7","Sat-AIS",
"2018-08-13 22:19:12Z","-34.89477","21.15862","257","11.5","Sat-AIS",
"2018-08-13 22:18:52Z","-34.89452","21.1599","258","11.6","Sat-AIS",
"2018-08-13 22:18:41Z","-34.89442","21.1606","257","11.7","Sat-AIS",
"2018-08-13 22:17:52Z","-34.89387","21.16382","257","11.6","Sat-AIS",
"2018-08-13 22:17:41Z","-34.89377","21.16453","257","11.7","Sat-AIS",
"2018-08-13 22:17:31Z","-34.89365","21.16518","258","11.7","Sat-AIS",
"2018-08-13 22:16:41Z","-34.89312","21.1684","259","11.9","Sat-AIS",
"2018-08-13 22:16:31Z","-34.89298","21.16912","259","12","Sat-AIS",
"2018-08-13 22:16:22Z","-34.8929","21.16972","258","12.1","Sat-AIS",
"2018-08-13 22:16:12Z","-34.8928","21.1703","258","12.1","Sat-AIS",
"2018-08-13 22:15:51Z","-34.89253","21.17178","258","12.1","Sat-AIS",
"2018-08-13 22:15:41Z","-34.89243","21.17247","257","12.1","Sat-AIS",
"2018-08-13 22:15:31Z","-34.89233","21.17313","258","12.1","Sat-AIS",
"2018-08-13 22:15:22Z","-34.89222","21.17373","258","12","Sat-AIS",
"2018-08-13 22:15:12Z","-34.89212","21.17433","258","12.1","Sat-AIS",
"2018-08-13 22:14:51Z","-34.89188","21.1758","257","12.2","Sat-AIS",
"2018-08-13 22:14:41Z","-34.89177","21.1764","260","12.3","Sat-AIS",
"2018-08-13 22:14:22Z","-34.89155","21.17777","259","12.2","Sat-AIS",
"2018-08-13 22:14:12Z","-34.89148","21.17838","258","12.2","Sat-AIS",
"2018-08-13 22:14:02Z","-34.89135","21.17912","259","12.2","Sat-AIS",
"2018-08-13 22:13:51Z","-34.89123","21.17978","260","12.2","Sat-AIS",
"2018-08-13 22:13:31Z","-34.89105","21.18112","258","12.2","Sat-AIS",
"2018-08-13 22:13:22Z","-34.89093","21.1818","259","12.3","Sat-AIS",
"2018-08-13 22:13:12Z","-34.89082","21.18247","260","12.4","Sat-AIS",
"2018-08-13 22:12:51Z","-34.8906","21.18388","257","12.4","Sat-AIS",
"2018-08-13 22:12:51Z","-34.8906","21.18388","257","12.4","Sat-AIS",
"2018-08-13 22:12:31Z","-34.8904","21.18527","258","12.3","Sat-AIS",
"2018-08-13 22:12:31Z","-34.8904","21.18527","258","12.3","Sat-AIS",
"2018-08-13 22:12:22Z","-34.89028","21.18582","259","12.3","Sat-AIS",
"2018-08-13 22:11:31Z","-34.88962","21.18928","258","12.3","Sat-AIS",
"2018-08-13 22:11:22Z","-34.88953","21.1899","257","12.2","Sat-AIS",
"2018-08-13 22:11:02Z","-34.8893","21.19135","257","12.2","Sat-AIS",
"2018-08-13 22:10:31Z","-34.88895","21.19343","258","12.2","Sat-AIS",
"2018-08-13 22:10:22Z","-34.88883","21.19403","258","12.2","Sat-AIS",
"2018-08-13 21:59:10Z","-34.88118","21.23923","258","12.1","Sat-AIS",
"2018-08-13 21:57:31Z","-34.88009","21.24592","258","12.1","Sat-AIS",
"2018-08-13 21:54:09Z","-34.87767","21.2592","258","11.8","Sat-AIS",
"2018-08-13 21:52:22Z","-34.87647","21.2663","259","11.9","Sat-AIS",
"2018-08-13 21:48:30Z","-34.8739","21.2816","257","12","Sat-AIS",
"2018-08-13 21:32:49Z","-34.86165","21.34325","254","11.7","Sat-AIS",
"2018-08-13 21:32:41Z","-34.86155","21.34375","254","11.6","Sat-AIS",
"2018-08-13 21:32:31Z","-34.86138","21.34445","254","11.5","Sat-AIS",
"2018-08-13 21:32:10Z","-34.8611","21.34572","256","11.5","Sat-AIS",
"2018-08-13 21:32:01Z","-34.86095","21.34635","256","11.6","Sat-AIS",
"2018-08-13 21:31:49Z","-34.86082","21.34705","256","11.6","Sat-AIS",
"2018-08-13 21:31:19Z","-34.86045","21.34897","259","11.6","Sat-AIS",
"2018-08-13 21:31:10Z","-34.86035","21.34952","259","11.6","Sat-AIS",
"2018-08-13 21:31:01Z","-34.86027","21.3501","259","11.5","Sat-AIS",
"2018-08-13 21:30:49Z","-34.86017","21.3508","259","11.5","Sat-AIS",
"2018-08-13 21:30:41Z","-34.8601","21.35138","259","11.6","Sat-AIS",
"2018-08-13 21:30:10Z","-34.8598","21.35338","258","11.6","Sat-AIS",
"2018-08-13 21:29:41Z","-34.8595","21.35525","259","11.6","Sat-AIS",
"2018-08-13 21:28:41Z","-34.85885","21.3591","256","11.8","Sat-AIS",
"2018-08-13 21:28:01Z","-34.85832","21.36178","255","11.8","Sat-AIS",
"2018-08-13 21:27:49Z","-34.85817","21.36248","256","11.8","Sat-AIS",
"2018-08-13 21:27:49Z","-34.85817","21.36248","256","11.8","Sat-AIS",
"2018-08-13 21:27:49Z","-34.85817","21.36248","256","11.8","Sat-AIS",
"2018-08-13 21:27:49Z","-34.85817","21.36248","256","11.8","Sat-AIS",
"2018-08-13 21:27:41Z","-34.85803","21.36305","255","11.8","Sat-AIS",
"2018-08-13 21:27:30Z","-34.85792","21.3637","254","11.9","Sat-AIS",
"2018-08-13 21:27:19Z","-34.85777","21.36443","253","12","Sat-AIS",
"2018-08-13 21:27:09Z","-34.85762","21.36507","255","12","Sat-AIS",
"2018-08-13 21:27:09Z","-34.85762","21.36507","255","12","Sat-AIS",
"2018-08-13 21:27:09Z","-34.85762","21.36507","255","12","Sat-AIS",
"2018-08-13 21:27:09Z","-34.85762","21.36507","255","12","Sat-AIS",
"2018-08-13 21:27:09Z","-34.85762","21.36507","255","12","Sat-AIS",
"2018-08-13 21:27:01Z","-34.85747","21.36565","255","12.1","Sat-AIS",
"2018-08-13 21:26:50Z","-34.85733","21.36628","254","12","Sat-AIS",
"2018-08-13 21:25:41Z","-34.85635","21.37087","256","12","Sat-AIS",
"2018-08-13 21:25:30Z","-34.85623","21.37152","257","12","Sat-AIS",
"2018-08-13 21:25:22Z","-34.8561","21.37218","257","12","Sat-AIS",
"2018-08-13 21:24:41Z","-34.85563","21.37477","256","12","Sat-AIS",
"2018-08-13 21:24:41Z","-34.85563","21.37477","256","12","Sat-AIS",
"2018-08-13 21:24:30Z","-34.85552","21.3755","255","12","Sat-AIS",
"2018-08-13 21:24:21Z","-34.8554","21.37608","256","12","Sat-AIS",
"2018-08-13 21:23:39Z","-34.85489","21.37892","256","12.2","Sat-AIS",
"2018-08-13 21:22:39Z","-34.85407","21.38292","255","12.2","Sat-AIS",
"2018-08-13 21:22:09Z","-34.85363","21.38492","254","12.2","Sat-AIS",
"2018-08-13 21:21:39Z","-34.85318","21.3869","254","12.2","Sat-AIS",
"2018-08-13 21:21:09Z","-34.85273","21.38888","254","12.2","Sat-AIS",
"2018-08-13 21:20:01Z","-34.8517","21.39353","255","12.2","Sat-AIS",
"2018-08-13 21:19:21Z","-34.85113","21.39613","255","12.2","Sat-AIS",
"2018-08-13 21:14:10Z","-34.84692","21.41688","254","12","Sat-AIS",
"2018-08-13 20:52:52Z","-34.829","21.50143","255","12.1","Sat-AIS",
"2018-08-13 20:49:51Z","-34.82658","21.5133","255","11.8","Sat-AIS",
"2018-08-13 20:46:42Z","-34.82414","21.52557","256","11.8","Sat-AIS",
"2018-08-13 20:44:32Z","-34.82237","21.53402","256","11.7","Sat-AIS",
"2018-08-13 20:44:32Z","-34.82237","21.53402","256","11.7","Sat-AIS",
"2018-08-13 20:44:22Z","-34.82225","21.5346","255","11.7","Sat-AIS",
"2018-08-13 20:44:12Z","-34.8221","21.5353","256","11.7","Sat-AIS",
"2018-08-13 20:44:12Z","-34.8221","21.5353","256","11.7","Sat-AIS",
"2018-08-13 20:44:12Z","-34.8221","21.5353","256","11.7","Sat-AIS",
"2018-08-13 20:44:12Z","-34.8221","21.5353","256","11.7","Sat-AIS",
"2018-08-13 20:44:02Z","-34.82198","21.53587","256","11.7","Sat-AIS",
"2018-08-13 20:43:41Z","-34.82173","21.53722","257","11.7","Sat-AIS",
"2018-08-13 20:43:41Z","-34.82173","21.53722","257","11.7","Sat-AIS",
"2018-08-13 20:43:12Z","-34.82138","21.53912","257","11.6","Sat-AIS",
"2018-08-13 20:43:02Z","-34.82127","21.53975","257","11.6","Sat-AIS",
"2018-08-13 20:42:41Z","-34.821","21.54113","259","11.6","Sat-AIS",
"2018-08-13 20:41:41Z","-34.82044","21.54492","258","11.5","Sat-AIS",
"2018-08-13 20:41:41Z","-34.82044","21.54492","258","11.5","Sat-AIS",
"2018-08-13 20:40:12Z","-34.8196","21.55078","260","11.8","Sat-AIS",
"2018-08-13 20:39:31Z","-34.81923","21.55347","262","11.8","Sat-AIS",
"2018-08-13 20:39:12Z","-34.81908","21.55473","262","11.8","Sat-AIS",
"2018-08-13 20:39:01Z","-34.81902","21.5554","262","11.8","Sat-AIS",
"2018-08-13 20:38:52Z","-34.81893","21.55605","262","11.9","Sat-AIS",
"2018-08-13 20:38:22Z","-34.81872","21.55798","261","12","Sat-AIS",
"2018-08-13 20:38:01Z","-34.81854","21.55938","261","12","Sat-AIS",
"2018-08-13 20:37:12Z","-34.8181","21.56278","260","12.2","Sat-AIS",
"2018-08-13 20:37:01Z","-34.81802","21.56355","260","12.2","Sat-AIS",
"2018-08-13 20:36:22Z","-34.81768","21.56618","261","12.1","Sat-AIS",
"2018-08-13 20:36:12Z","-34.81762","21.56682","261","12.1","Sat-AIS",
"2018-08-13 20:36:01Z","-34.81753","21.56755","261","12.1","Sat-AIS",
"2018-08-13 20:35:52Z","-34.81745","21.56817","263","12.1","Sat-AIS",
"2018-08-13 20:35:41Z","-34.81737","21.56892","263","12.1","Sat-AIS",
